year,generator,dual_value
2025,ES1 4 offwind-ac,-407211.6952872919
2025,ES1 4 onwind,-295587.4623196488
2025,PT1 1 ror,-279268.3918798177
2025,PT1 0 ror,-274023.3143420204
2025,ES1 2 onwind,-251195.5787027148
2025,PT1 0 offwind-ac,-226007.56656708912
2025,ES1 6 solar,-201687.11299319903
2025,ES1 5 solar,-192365.07411399367
2025,ES1 3 solar,-191585.505323196
2025,ES1 8 solar,-189981.75096909495
2025,ES1 0 solar,-189120.8033205011
2025,PT1 1 solar,-187801.49853659933
2025,ES1 2 solar,-184410.966264352
2025,ES1 7 solar,-178478.14853740614
2025,PT1 0 solar,-154692.79777393246
2025,ES1 1 onwind,-144511.5839919687
2025,ES1 8 onwind,-143589.89504788275
2025,ES1 6 onwind,-135630.9650123032
2025,ES1 4 solar,-135496.84587498457
2025,ES1 1 solar,-133930.5405897324
2025,ES1 8 ror,-127341.35083675131
2025,ES1 2 offwind-ac,-125034.8269236991
2025,ES1 2 ror,-123308.20077406496
2025,ES1 1 offwind-ac,-111342.53739798495
2025,PT1 1 offwind-ac,-96536.61390225822
2025,PT1 1 onwind,-82125.68266423896
2025,ES1 7 onwind,-65576.39914402642
2025,ES1 8 offwind-ac,-53078.12712205135
2025,ES1 5 onwind,-49938.38243196327
2025,PT1 0 onwind,-38851.99269703458
2025,ES1 0 onwind,-38071.09288745116
2025,ES1 3 offwind-ac,-23765.847158314427
2025,PT1 1 CCGT,-16667.151326765008
2025,ES1 7 CCGT,-9775.036327002425
2025,PT1 0 CCGT,-6667.230809276094
2025,ES1 8 CCGT,-4597.11429780141
2025,ES1 3 onwind,-3103.2872933294493
2025,ES1 5 CCGT,-1195.5039147415446
2030,ES1 4 offwind-ac,-255624.94115522708
2030,ES1 4 onwind,-192297.71833346345
2030,ES1 2 onwind,-155302.63056635082
2030,ES1 6 solar,-135373.82893958583
2030,ES1 5 solar,-128430.27161439222
2030,ES1 3 solar,-127647.1093936212
2030,ES1 8 solar,-127108.2185412705
2030,ES1 0 solar,-125763.16203663542
2030,PT1 1 solar,-125040.33140799864
2030,PT1 1 ror,-123195.02320854388
2030,ES1 2 solar,-123144.527815632
2030,PT1 0 ror,-119635.22493730632
2030,ES1 7 solar,-117834.5894605484
2030,PT1 0 offwind-ac,-116404.17151368818
2030,PT1 0 solar,-100552.430366149
2030,ES1 4 solar,-86932.47402067385
2030,ES1 1 solar,-85984.43848716255
2030,ES1 1 onwind,-78850.65784434728
2030,ES1 8 onwind,-75544.32029347324
2030,ES1 6 onwind,-70925.55854638056
2030,ES1 2 offwind-ac,-40008.00179435271
2030,ES1 1 offwind-ac,-35769.377656273675
2030,PT1 1 onwind,-34400.23096340596
2030,PT1 1 offwind-ac,-21487.633499826115
2030,ES1 7 onwind,-21250.529702206804
2030,ES1 8 ror,-13389.326675051852
2030,ES1 2 ror,-10433.797873179748
2030,ES1 5 onwind,-8908.77692596065
2030,PT1 1 CCGT,-8736.346167166274
2030,ES1 7 CCGT,-3924.391430944481
2030,PT1 0 CCGT,-2166.537332259366
2030,PT1 0 onwind,-1895.4950430365352
2030,ES1 8 CCGT,-280.87662788521266
2040,ES1 4 offwind-ac,-118776.77503467671
2040,ES1 4 onwind,-100086.26545066728
2040,ES1 6 solar,-77934.43118274148
2040,ES1 2 onwind,-76785.7153086944
2040,ES1 5 solar,-73331.05005107324
2040,ES1 3 solar,-72959.54432991435
2040,ES1 8 solar,-72390.35902992325
2040,PT1 1 solar,-71786.82382278978
2040,ES1 0 solar,-71585.46910911077
2040,ES1 2 solar,-69686.89478162627
2040,ES1 7 solar,-66448.22494054047
2040,PT1 0 solar,-55239.86163885347
2040,ES1 4 solar,-46096.5861950622
2040,ES1 1 solar,-45181.848930537366
2040,ES1 1 onwind,-22822.539622132277
2040,ES1 6 onwind,-22712.31809465174
2040,ES1 8 onwind,-22018.214223709765
2040,PT1 0 offwind-ac,-19490.73754273595
2040,PT1 1 CCGT,-4123.827714705883
2040,ES1 7 CCGT,-899.2931782170635
2050,ES1 6 solar,-20007.97536867905
2050,ES1 3 solar,-17758.856098494813
2050,ES1 5 solar,-17676.125998187228
2050,PT1 1 solar,-17490.412869654887
2050,ES1 8 solar,-17335.53587926543
2050,ES1 0 solar,-16822.24678585701
2050,ES1 2 solar,-16003.175638959088
2050,ES1 7 solar,-14347.04645175366
2050,PT1 0 solar,-8895.341119800498
2050,ES1 4 solar,-4354.631909431853
2050,ES1 1 solar,-3835.608864120368
2050,ES1 4 onwind,-3553.04414336686
