year,scenario,ES1 0,ES1 1,ES1 2,ES1 3,ES1 4,ES1 5,ES1 6,ES1 7,ES1 8,PT1 0,PT1 1
2025,NT,42.070707242367845,41.77212183204665,42.27575185600317,42.004598673312316,42.34693274385435,42.46283336257823,42.7923079141534,42.86183538093094,42.679361955778774,42.67522029280568,43.140409875978825
2030,NT,38.51609746002627,38.10944516995793,38.56898791898643,38.28393389858066,38.595945596765866,38.701579278086186,39.04025202409652,39.06523867202108,38.93720923685321,38.985358568001594,39.34829379016029
2040,DE,50.17037441673386,49.92039526930533,50.51201490328839,50.187543605887605,50.59692436560042,50.73504731204431,51.12920764764317,51.21177918968124,50.9942572876326,51.170336183113726,51.60709687473437
2040,GA,36.570243485863465,36.2041884721567,36.637155395970645,36.35777552250279,36.65408908778858,36.754408141196016,37.08481495830419,37.09977094132938,36.986933348950146,36.99930640496098,37.29493066268013
2040,NT,40.5839449652174,40.23591942866257,40.712605135480636,40.418659357633125,40.748422890951346,40.85959278864474,41.210061523658965,41.2435299567685,41.10129174422094,41.15095935886794,41.479700747347096
2050,DE,55.80711427923174,55.67381295141654,56.33338890214446,55.98632373607773,56.44331693936178,56.59708723509057,57.0217114519752,57.128901771507884,56.87120842556622,57.07560249984457,57.521254231034355
2050,GA,37.16161362131983,36.85918771646294,37.297001009111305,37.01107432585737,37.31309987766507,37.414833882638526,37.75272304778051,37.76640237332385,37.65307856273808,37.676547283381595,37.95699447075419
