year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,274550535.69917464,7842132.228478156,627370578.2782524,1531686827.383352,2159057405.6616044
2030,NT,294514945.95068836,5577482.39988761,446198591.9910088,1092861856.5753522,1539060448.566361
2040,DE,367753049.43035954,9262799.109135967,741023928.7308774,1784806641.1169307,2525830569.8478084
2040,GA,327089287.49581236,6454740.229316423,516379218.3453138,1190109241.9459813,1706488460.291295
2040,NT,359065126.4624651,8606141.540872982,688491323.2698386,1646475317.7090874,2334966640.9789257
2050,DE,396636883.7751808,11042382.8933241,883390631.465928,2158370351.0920286,3041760982.5579567
2050,GA,351689128.77816,7485490.298703201,598839223.8962561,1423725810.8863878,2022565034.7826438
