year,carrier,potential_capacity,new_capacity,number_possible_buildouts,number_actual_buildouts,cost_of_buildout,total_production,total_co2_emissions,total_production_cost,total_co2_emission_cost,total_production_cost_with_emission,total_cost
2025,CCGT,60900.664000000004,4161.89834252581,11,1,412143342.40926576,39210661.14239077,7842132.228478156,1528989323.598977,627370578.2782524,2156359901.8772297,2568503244.286495
2025,coal,9478.786965467825,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,offwind-ac,27469.304443667334,12558.561170244493,9,3,2319908691.7714376,47150928.29527959,0.0,707263.9244291938,0.0,707263.9244291938,2320615955.695867
2025,onwind,64079.00668944659,38675.59959333533,11,7,3716179331.6302733,98286491.69911629,0.0,1474297.3754867422,0.0,1474297.3754867422,3717653629.00576
2025,ror,5571.016495,5571.016495,4,4,1666515127.3987482,38308206.11648513,0.0,0.0,0.0,0.0,1666515127.3987482
2025,solar,25414.038546077332,25414.038546077332,11,11,904792410.9102377,51594248.445902884,0.0,515942.4844590288,0.0,515942.4844590288,905308353.3946967
2030,CCGT,60900.664000000004,0.0,11,0,0.0,27887411.999438047,5577482.39988761,1089872120.0661693,446198591.9910088,1536070712.057178,1536070712.057178
2030,coal,9478.786965467825,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,offwind-ac,27469.304443667334,3638.1836979588734,9,1,669562313.0876268,46294878.971305445,0.0,694423.1845695816,0.0,694423.1845695816,670256736.2721964
2030,onwind,64079.00668944659,16021.999254519476,11,2,1539488026.2257419,100428304.18965831,0.0,1506424.562844872,0.0,1506424.562844872,1540994450.7885866
2030,ror,5571.016495,580.0716467097893,4,2,173522762.87183493,41015474.6134276,0.0,0.0,0.0,0.0,173522762.87183493
2030,solar,25414.038546077332,23903.063228645322,11,11,850998560.0113932,78888876.17685899,0.0,788888.7617685898,0.0,788888.7617685898,851787448.7731618
2040,CCGT,60900.664000000004,0.0,11,0,0.0,38242362.33820495,7648472.46764099,1498771529.2953014,611877797.4112792,2110649326.7065806,2110649326.7065806
2040,coal,9478.786965467825,0.0,5,0,0.0,1351238.7023552957,459421.15880080056,38100836.743684925,36753692.70406404,74854529.44774897,74854529.44774897
2040,offwind-ac,27469.304443667334,0.0,9,0,0.0,51080045.1093345,0.0,766200.6766400174,0.0,766200.6766400174,766200.6766400174
2040,onwind,64079.00668944659,7666.034391617716,11,1,736597722.1101904,125806640.94219787,0.0,1887099.614132964,0.0,1887099.614132964,738484821.7243234
2040,ror,5571.016495,0.0,4,0,0.0,41015474.613427594,0.0,0.0,0.0,0.0,0.0
2040,solar,25414.038546077332,9823.94669639166,11,4,349752850.18027323,93806726.09069212,0.0,938067.2609069212,0.0,938067.2609069212,350690917.44118017
2050,CCGT,60900.664000000004,0.0,11,0,0.0,44729817.529813126,8945963.505962625,1760848091.6368356,715677080.47701,2476525172.113846,2476525172.113846
2050,coal,9478.786965467825,0.0,5,0,0.0,935214.9707383072,317973.09005102445,26370228.190060448,25437847.204081956,51808075.394142404,51808075.394142404
2050,offwind-ac,27469.304443667334,0.0,9,0,0.0,54506192.140993655,0.0,817592.8821149047,0.0,817592.8821149047,817592.8821149047
2050,onwind,64079.00668944659,0.0,11,0,0.0,136481041.9960345,0.0,2047215.629940513,0.0,2047215.629940513,2047215.629940513
2050,ror,5571.016495,0.0,4,0,0.0,41015474.6134276,0.0,0.0,0.0,0.0,0.0
2050,solar,25414.038546077332,0.0,11,0,0.0,96495265.02566323,0.0,964952.6502566324,0.0,964952.6502566324,964952.6502566324
