year,scenario,Invest Gen,Invest Bat,Invest Tx,Production Cost,CO2 Emission Cost,Load Shedding Cost,Curtailment Cost,Prod+CO2 Cost,Total CapEx,Total OpEx,Total Cost
2025,NT,2249551389.884301,1174887982.163601,148863436.68434682,1276745109.5067773,575056785.4448504,0.0,0.0,1851801894.9516277,3573302808.732249,1851801894.9516277,5425104703.683876
2030,NT,2300781209.491571,0.0,16978695.437424216,1592708689.6290457,718668921.6550827,0.0,0.0,2311377611.284128,2317759904.928995,2311377611.284128,4629137516.213123
2040,DE,2374416540.14925,0.0,0.0,3238924618.0285645,1465951876.849937,0.0,0.0,4704876494.878502,2374416540.14925,4704876494.878502,7079293035.027752
2040,GA,2374416540.14925,0.0,0.0,2208185961.4533486,1000936055.2243662,0.0,0.0,3209122016.677715,2374416540.14925,3209122016.677715,5583538556.826965
2040,NT,2374416540.14925,0.0,0.0,3002106268.0911126,1357280544.2912717,0.0,0.0,4359386812.382384,2374416540.14925,4359386812.382384,6733803352.531634
2050,DE,2458138060.8640466,0.0,0.0,4059015424.5456386,1834240423.6965535,0.0,0.0,5893255848.242192,2458138060.8640466,5893255848.242192,8351393909.106239
2050,GA,2458138060.8640466,0.0,0.0,2814188263.0723605,1271259317.9028473,0.0,0.0,4085447580.975208,2458138060.8640466,4085447580.975208,6543585641.839254
All,All,9382887200.389168,1174887982.163601,165842132.12177104,9122461258.802498,4121198403.354825,0.0,0.0,13243659662.157322,10723617314.67454,13243659662.157322,23967276976.831863
