year,carrier,potential_capacity,new_capacity,number_possible_buildouts,number_actual_buildouts,cost_of_buildout,total_production,total_co2_emissions,total_production_cost,total_co2_emission_cost,total_production_cost_with_emission,total_cost
2025,CCGT,15225.166000000001,0.0,11,0,0.0,30275639.60934116,6055127.921868233,1179974384.021265,484410233.7494586,1664384617.7707233,1664384617.7707233
2025,coal,2369.6967413669563,0.0,5,0,0.0,3332593.8123305836,1133081.8961923984,93969046.73859417,90646551.6953919,184615598.43398604,184615598.43398604
2025,offwind-ac,6867.326110916833,3180.349353735604,9,4,587527109.5966172,46446700.90156764,0.0,696700.5135235144,0.0,696700.5135235144,588223810.1101407
2025,onwind,16019.751672361648,10835.987024503367,11,7,1041185435.8222384,105935716.59571917,0.0,1589035.7489357856,0.0,1589035.7489357856,1042774471.5711743
2025,ror,1392.75412375,1319.25,4,2,394640741.73788613,37369745.096086174,0.0,0.0,0.0,0.0,394640741.73788613
2025,solar,6353.509636519333,6353.509636519333,11,11,226198102.72755942,51594248.445902884,0.0,515942.4844590288,0.0,515942.4844590288,226714045.21201846
2030,CCGT,15225.166000000001,0.0,11,0,0.0,37698678.32126752,7539735.664253505,1470010862.0350165,603178853.1402804,2073189715.1752968,2073189715.1752968
2030,coal,2369.6967413669563,0.0,5,0,0.0,4245958.401279499,1443625.8564350298,119723160.37547192,115490068.51480238,235213228.8902743,235213228.8902743
2030,offwind-ac,6867.326110916833,3460.7324582513606,9,5,638942016.6704974,50636001.53896019,0.0,759540.0230844029,0.0,759540.0230844029,639701556.6935818
2030,onwind,16019.751672361648,10835.987024503367,11,7,1041077075.9519935,113278980.7342563,0.0,1699184.7110138424,0.0,1699184.7110138424,1042776260.6630073
2030,ror,1392.75412375,1319.25,4,2,394627549.23788613,37397835.33564296,0.0,0.0,0.0,0.0,394627549.23788613
2030,solar,6353.509636519333,6353.509636519333,11,11,226134567.63119423,51594248.445902884,0.0,515942.4844590288,0.0,515942.4844590288,226650510.11565328
2040,CCGT,15225.166000000001,654.0184111193189,11,1,64752877.80083921,66247720.16760863,13249544.033521727,2590430117.021911,1059963522.6817381,3650393639.7036495,3715146517.504489
2040,coal,2369.6967413669563,0.0,5,0,0.0,7895562.6019651955,2684491.2846681667,222630939.4281398,214759302.77345333,437390242.20159316,437390242.20159316
2040,offwind-ac,6867.326110916833,3510.3416068798733,9,5,648009556.9939471,57645723.38012068,0.0,864685.8507018102,0.0,864685.8507018102,648874242.844649
2040,onwind,16019.751672361648,10835.987024503367,11,7,1040968716.0817485,130928738.16421404,0.0,1963931.0724632086,0.0,1963931.0724632086,1042932647.1542116
2040,ror,1392.75412375,1319.25,4,2,394614356.73788613,37391875.29374245,0.0,0.0,0.0,0.0,394614356.73788613
2040,solar,6353.509636519333,6353.509636519333,11,11,226071032.53482905,51594248.44590288,0.0,515942.48445902875,0.0,515942.48445902875,226586975.0192881
2050,CCGT,15225.166000000001,1502.0,11,1,148694589.39831498,80375957.22994028,16075191.445988059,3156638353.9016023,1286015315.6790447,4442653669.5806465,4591348258.978962
2050,coal,2369.6967413669563,0.0,5,0,0.0,9806417.467671167,3334181.939008197,276511256.1717582,266734555.12065575,543245811.292414,543245811.292414
2050,offwind-ac,6867.326110916833,3510.3416068798733,9,5,647974453.5778782,59246121.8789939,0.0,888691.8281849085,0.0,888691.8281849085,648863145.4060632
2050,onwind,16019.751672361648,10835.987024503367,11,7,1040860356.2115033,136506628.1996777,0.0,2047599.422995163,0.0,2047599.422995163,1042907955.6344985
2050,ror,1392.75412375,1319.25,4,2,394601164.23788613,37392686.083965085,0.0,0.0,0.0,0.0,394601164.23788613
2050,solar,6353.509636519333,6353.509636519333,11,11,226007497.43846384,51594248.445902884,0.0,515942.4844590288,0.0,515942.4844590288,226523439.92292288
