year,potential_capacity,new_capacity,number_possible_buildouts,number_actual_buildouts,cost_of_buildout,total_production,total_co2_emissions,total_co2_emission_cost,total_production_cost,total_production_cost_with_emission,total_cost
2025,48228.20428491477,21689.096014758306,51,24,2249551389.884301,274954644.46094763,7188209.818060631,575056785.4448504,1276745109.5067773,1851801894.951628,4101353284.835929
2030,48228.20428491477,21969.479119274063,51,25,2300781209.491571,294851702.77730936,8983361.520688534,718668921.6550827,1592708689.6290457,2311377611.284128,4612158820.7757
2040,48228.20428491477,22673.106679021894,51,26,2374416540.14925,351703868.0535539,15934035.318189893,1274722825.4551914,2816405615.857675,4091128441.3128667,6465544981.462116
2050,48228.20428491477,23521.088267902574,51,26,2458138060.8640466,374922059.30615103,19409373.384996254,1552749870.7997005,3436601843.8089995,4989351714.6087,7447489775.472746
