year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,29407995.856792632,0.0,47391355.78929558,107026090.48504336,38308206.11648513,51594248.445902884,273727896.6935196
2030,NT,20915558.999578513,0.0,46484141.41809566,104207085.2631679,41031155.29239256,80615827.24337682,293253768.2166115
2040,DE,10687172.067174602,524309.8936736472,18916232.34999732,44187131.36226612,13677051.764130853,34163228.69145379,122155126.12869632
2040,GA,6959204.361807742,652482.8969633412,15818278.765772928,38805626.95408243,13675880.287940377,32684385.047864903,108595858.31443173
2040,NT,9694498.387926968,625399.1400966018,18288273.41556143,43074219.90104934,13677051.764130853,33898349.752183735,119257792.36094892
2050,DE,20100349.525909714,355363.76416046964,31295377.915612277,72359196.53705658,20508895.6079736,53140711.965256095,197759895.31596872
2050,GA,12553467.088670554,871663.0714104819,26838342.07004197,63158080.245474294,20484220.049831454,51450687.89261527,175356460.41804403
