year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,1620310747.9308937,0.0,710870.3368394335,1605391.3572756485,0.0,515942.4844590288,1623142952.1094677
2030,1154705278.0331538,0.0,697262.1212714349,1563106.278947516,0.0,806158.2724337683,1157771804.7058065
2040,1510037161.8066578,99835971.774972,795341.7679699751,1891004.673260965,0.0,1007459.6349150244,1613566939.6577759
2050,1815511645.5864902,67973568.42749262,872005.7997848137,2032759.1517379596,0.0,1045913.9985787139,1887435892.9640844
