year,scenario,Invest Gen,Invest Bat,Invest Tx,Production Cost,CO2 Emission Cost,Load Shedding Cost,Curtailment Cost,Prod+CO2 Cost,Total CapEx,Total OpEx,Total Cost
2025,NT,3912385570.261924,,258572389.42590916,4827580152.699415,2102497012.7352927,0.0,0.0,6930077165.434708,4170957959.687833,6930077165.434708,11101035125.12254
2030,NT,3493237489.1748285,,141364838.72053397,4054076631.669141,1707520416.3893902,0.0,0.0,5761597048.058531,3634602327.8953624,5761597048.058531,9396199375.953894
2040,DE,2029268174.6323776,,0.0,5456554180.081985,2345533565.5509615,0.0,0.0,7802087745.632947,2029268174.6323776,7802087745.632947,9831355920.265324
2040,GA,2029268174.6323776,,0.0,4163339871.344592,1743262989.0478816,0.0,0.0,5906602860.392473,2029268174.6323776,5906602860.392473,7935871035.024851
2040,NT,2029268174.6323776,,0.0,5173593700.88486,2212305598.9194703,0.0,0.0,7385899299.804331,2029268174.6323776,7385899299.804331,9415167474.436708
2050,DE,410099432.7080743,,0.0,5986035366.757451,2607099771.8281217,259752883.68302134,0.0,8593135138.585573,410099432.7080743,8852888022.268595,9262987454.97667
2050,GA,410099432.7080743,,0.0,4534326273.046951,1924418555.1046522,0.0,0.0,6458744828.151604,410099432.7080743,6458744828.151604,6868844260.859678
All,All,9844990666.777205,0.0,399937228.1464431,19073000188.374573,8176143977.097174,129876441.84151067,0.0,27249144165.47175,10244927894.923647,27379020607.31326,37623948502.23691
