lower_bound,upper_bound,count,percent_of_interval
56.999,57.1,431,34.81421647819063
57.1,57.2,19,1.5347334410339257
57.2,57.3,258,20.84006462035541
57.3,57.4,21,1.6962843295638126
57.4,57.5,29,2.34248788368336
57.5,57.6,59,4.765751211631664
57.6,57.7,161,13.004846526655896
57.7,57.8,168,13.5702746365105
57.8,57.9,43,3.4733441033925687
57.9,58.0,49,3.9579967689822295
