lower_bound,upper_bound,count,percent_of_interval
54.999,55.1,157,2.1637265711135614
55.1,55.2,497,6.849503858875414
55.2,55.3,682,9.399117971334068
55.3,55.4,1024,14.112458654906284
55.4,55.5,659,9.082138919514884
55.5,55.6,877,12.086549062844544
55.6,55.7,654,9.013230429988974
55.7,55.8,336,4.630650496141125
55.8,55.9,2128,29.32745314222712
55.9,56.0,242,3.3351708930540243
