lower_bound,upper_bound,count,percent_of_interval
28.999,29.1,213,13.379396984924623
29.1,29.2,274,17.21105527638191
29.2,29.3,372,23.366834170854272
29.3,29.4,140,8.793969849246231
29.4,29.5,56,3.5175879396984926
29.5,29.6,214,13.442211055276381
29.6,29.7,225,14.133165829145728
29.7,29.8,6,0.37688442211055273
29.8,29.9,87,5.464824120603015
29.9,30.0,5,0.314070351758794
