lower_bound,upper_bound,count,percent_of_interval
55.999,56.1,1070,34.80806766428107
56.1,56.2,310,10.084580351333768
56.2,56.3,291,9.466493168510084
56.3,56.4,416,13.532856213402733
56.4,56.5,314,10.214703968770332
56.5,56.6,282,9.173715029277814
56.6,56.7,234,7.6122316200390365
56.7,56.8,22,0.715679895901106
56.8,56.9,32,1.040988939492518
56.9,57.0,103,3.3506831489915423
