lower_bound,upper_bound,count,percent_of_interval
17.999,18.1,239,1.4968372267802341
18.1,18.2,485,3.037514874428509
18.2,18.3,1409,8.824450429009833
18.3,18.4,1795,11.241936494018914
18.4,18.5,2651,16.60299367445356
18.5,18.6,2211,13.847310077033884
18.6,18.7,4260,26.680027556835974
18.7,18.8,1406,8.805661677209244
18.8,18.9,1161,7.271246946827832
18.9,19.0,350,2.1920210434020166
