year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,2484596639.68386,122604089.45038062,534678.0493277652,1549041.7593082231,0.0,515242.29182316444,2609799691.2347
2030,1714255705.7516305,119073297.80203097,538609.8849839248,1656595.350928288,0.0,773694.7368384035,1836297903.5264122
2040,2473654176.3843527,188417889.0321165,613712.9877144963,2118894.3113188324,0.0,834455.2769042687,2665639127.9924064
2050,2820789483.075795,219001535.5504189,656486.5453696846,2302835.123426487,0.0,843196.233227109,3043593536.5282373
