Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
10746010759.984539,6.977275235481642e-11,14.123999834060669,38.636619567871094,14.360519647598267,52.99713921546936,473066,464293,1235171,12,12,113880,2
