year,hour,35,35 new
2025,6202,-4845.303772703883,0.0
2025,6203,-3900.5764405573145,0.0
2025,6204,-781.1150966179121,0.0
2025,6205,-324.31658437150145,0.0
2025,6206,-1696.225733477675,0.0
2025,6207,-4883.9846787473625,0.0
2025,6208,-7176.796707026147,0.0
2025,6209,-7213.549421815388,0.0
2025,6210,-6831.889397676377,0.0
2025,6211,-7099.5824568753205,0.0
2025,6212,-6964.300221091773,0.0
2025,6213,-7181.972664948917,0.0
2025,6214,-6476.393521291081,0.0
2025,6215,-6736.9120938690585,0.0
2025,6216,-6885.8914427142745,0.0
2025,6217,-7007.5069063292185,0.0
2025,6218,-6888.260680009108,0.0
2025,6219,-6785.497372855346,0.0
2025,6220,-6451.817680970847,0.0
2025,6221,-6119.60158567645,0.0
2025,6222,-5489.889573161476,0.0
2025,6223,-5002.383419631764,0.0
2025,6224,-5006.8174254626265,0.0
2025,6225,-3664.8731993084557,0.0
2025,6226,-1248.754111400981,0.0
2025,6227,1317.3773043107267,0.0
2025,6228,3132.4083561864836,0.0
2025,6229,3008.281973393875,0.0
2025,6230,537.2937228330193,0.0
2025,6231,-3876.7183931339405,0.0
2025,6232,-6601.322553646249,0.0
2025,6233,-6462.636303270769,0.0
2025,6234,-5940.608441092059,0.0
2025,6235,-6160.4089655456655,0.0
2025,6236,-6433.766555845571,0.0
2025,6237,-6629.595787701428,0.0
2025,6238,-6431.858969720343,0.0
2025,6239,-6686.306311641554,0.0
2025,6240,-6856.779874376108,0.0
2025,6241,-6885.8195835824745,0.0
2025,6242,-6837.648136337562,0.0
2025,6243,-6774.511605833306,0.0
2025,6244,-6698.776885840542,0.0
2025,6245,-6450.402563671878,0.0
2025,6246,-5959.836834449827,0.0
2025,6247,-5440.402724135059,0.0
2025,6248,-5564.79198722486,0.0
2025,6249,-6029.121379592798,0.0
2025,6250,-5916.837616260212,0.0
2025,6251,-3349.7101231228753,0.0
2025,6252,-8.427442342338054,0.0
2025,6253,368.8961905355909,0.0
2025,6254,-2023.9408656201203,0.0
2025,6255,-5528.742029711595,0.0
2025,6256,-8274.466928132308,0.0
2025,6257,-8141.51249300591,0.0
2025,6258,-7676.616814867315,0.0
2025,6259,-8165.063000838464,0.0
2025,6260,-8437.011902866445,0.0
2025,6261,-8239.429655652599,0.0
2025,6262,-7248.6511487205535,0.0
2025,6263,-7569.106570667017,0.0
2025,6264,-7636.394761735512,0.0
2025,6265,-7494.901309629252,0.0
2025,6266,-7293.107257748788,0.0
2025,6267,-7126.210226436942,0.0
2025,6268,-6622.087199262885,0.0
2025,6269,-6211.009720379241,0.0
2025,6270,-5434.846247548396,0.0
2025,6271,-4635.712455762523,0.0
2025,6272,-4681.439658937875,0.0
2025,6273,-4132.493297598792,0.0
2025,6274,-1624.3182610569947,0.0
2025,6275,834.1061215977247,0.0
2025,6276,3280.0502685060533,0.0
2025,6277,3203.3135058657645,0.0
2025,6278,846.0219827252522,0.0
2025,6279,-3329.392653995168,0.0
2025,6280,-5428.746211569275,0.0
2025,6281,-5256.45779054111,0.0
2025,6282,-4784.960765457057,0.0
2025,6283,-5281.127320939493,0.0
2025,6284,-5745.300288134606,0.0
2025,6285,-5993.673731792647,0.0
2025,6286,-5767.080600528131,0.0
2025,6287,-5915.97960438812,0.0
2025,6288,-6101.89862590411,0.0
2025,6289,-6044.795349219378,0.0
2025,6290,-6070.419805132413,0.0
2025,6291,-5954.411316271972,0.0
2025,6292,-5679.008575802113,0.0
2025,6293,-5348.9520132057305,0.0
2025,6294,-4960.549283393932,0.0
2025,6295,-4371.713686602422,0.0
2025,6296,-4530.510252345162,0.0
2025,6297,-4328.522316683342,0.0
2025,6298,-4394.781224915384,0.0
2025,6299,-3922.663534954919,0.0
2025,6300,-2354.9100541576695,0.0
2025,6301,-2536.3364017074705,0.0
2025,6302,-4094.7550889038394,0.0
2025,6303,-4034.3853399977415,0.0
2025,6304,-4076.1821655745384,0.0
2025,6305,-3939.008162915839,0.0
2025,6306,-3564.795116963457,0.0
2025,6307,-4084.531914579366,0.0
2025,6308,-4604.157080117258,0.0
2025,6309,-4784.975672528959,0.0
2025,6310,-4476.414574773289,0.0
2025,6311,-4694.242034560141,0.0
2025,6312,-4777.002158034478,0.0
2025,6313,-4889.831449364387,0.0
2025,6314,-4911.923164992644,0.0
2025,6315,-4972.173665440251,0.0
2025,6316,-5037.620814893984,0.0
2025,6317,-5241.386221974834,0.0
2025,6318,-5530.127019170219,0.0
2025,6319,-5497.803217644579,0.0
2025,6320,-5838.283266920484,0.0
2025,6321,-3963.858478881555,0.0
2025,6322,-1259.9310198268738,0.0
2025,6323,-358.41569158601874,0.0
2025,6324,579.8629225543558,0.0
2025,6325,553.0458535372145,0.0
2025,6326,-1685.9629175213354,0.0
2025,6327,-5179.781792874018,0.0
2025,6328,-4697.596343244253,0.0
2025,6329,-4102.920081900955,0.0
2025,6330,-3264.1115226331585,0.0
2025,6331,-3379.5760388697686,0.0
2025,6332,-3760.5122598758103,0.0
2025,6333,-3969.6007641932456,0.0
2025,6334,-4105.469682201786,0.0
2025,6335,-4343.575745124371,0.0
2025,6336,-4494.322096732802,0.0
2025,6337,-4734.220384722724,0.0
2025,6338,-5029.908264306797,0.0
2025,6339,-5214.376839183971,0.0
2025,6340,-5429.713441458867,0.0
2025,6341,-5875.252550674985,0.0
2025,6342,-6348.699135419261,0.0
2025,6343,-6540.489494790027,0.0
2025,6344,-5716.954957714112,0.0
2025,6345,-614.884872236057,0.0
2025,6346,1812.8950439807522,0.0
2025,6347,1794.1095257323016,0.0
2025,6348,1766.1448314976287,0.0
2025,6349,1793.1762378096248,0.0
2025,6350,891.3184743800077,0.0
2025,6351,-3448.40798376149,0.0
2025,6352,-5445.416849154547,0.0
2025,6353,-4777.735842991259,0.0
2025,6354,-3578.2781427303726,0.0
2025,6355,-3501.3395633424193,0.0
2025,6356,-3920.626761727659,0.0
2025,6357,-4376.663413542945,0.0
2025,6358,-5001.010474709638,0.0
2025,6359,-5208.626930049469,0.0
2025,6360,-5269.344964672643,0.0
2025,6361,-5304.303016621889,0.0
2025,6362,-5352.451802915804,0.0
2025,6363,-5434.974530608719,0.0
2025,6364,-5566.915932437565,0.0
2025,6365,-5518.29305458557,0.0
2025,6366,-5216.503063403077,0.0
2025,6367,-4756.102428478927,0.0
2025,6368,-5285.760391279328,0.0
2025,6369,-5974.9798734162105,0.0
2025,6370,-5799.006839303768,0.0
2025,6371,-4379.649187439856,0.0
2025,6372,-2171.2831504326236,0.0
2025,6373,-2553.222185545983,0.0
2025,6374,-5413.598892331534,0.0
2025,6375,-6052.821383811986,0.0
2025,6376,-4955.3369774185685,0.0
2025,6377,-4200.116071822618,0.0
2025,6378,-3105.5311402646926,0.0
2025,6379,-3141.800019723643,0.0
2025,6380,-3218.1178326953964,0.0
2025,6381,-3311.1178160448244,0.0
2025,6382,-3481.624861204449,0.0
2025,6383,-3766.553998393204,0.0
2025,6384,-4044.4339443649606,0.0
2025,6385,-4158.238014841834,0.0
2025,6386,-4199.292688495076,0.0
2025,6387,-4085.9434026155927,0.0
2025,6388,-4029.073399459803,0.0
2025,6389,-3679.7785020902897,0.0
2025,6390,-3179.5296580657987,0.0
2025,6391,-2639.7250275491006,0.0
2025,6392,-3132.84714027262,0.0
2025,6393,-3457.501937846108,0.0
2025,6394,-4111.365365987331,0.0
2025,6395,-4896.801291923392,0.0
2025,6396,-4563.31418272778,0.0
2025,6397,-4652.613672493088,0.0
2025,6398,-5066.491443539756,0.0
2025,6399,-4965.458226253025,0.0
2025,6400,-4874.279914576786,0.0
2025,6401,-4138.505044332527,0.0
2025,6402,-2786.0394423495823,0.0
2025,6403,-2741.725020016051,0.0
2025,6404,-2931.3989532859187,0.0
2025,6405,-3128.6197648485477,0.0
2025,6406,-3437.1906430402705,0.0
2025,6407,-3813.9629549540123,0.0
2025,6408,-4158.594681595139,0.0
2025,6409,-4368.128875845681,0.0
2025,6410,-4594.192163455277,0.0
2025,6411,-4602.292147559391,0.0
2025,6412,-4650.010571984696,0.0
2025,6413,-4422.189634704724,0.0
2025,6414,-4111.175910042026,0.0
2025,6415,-3889.9644030328686,0.0
2025,6416,-4486.39816548901,0.0
2025,6417,-5127.857730650756,0.0
2025,6418,-5462.9353478480825,0.0
2025,6419,-1739.741395689773,0.0
2025,6420,1216.7283220456748,0.0
2025,6421,698.4596618098631,0.0
2025,6422,-2686.4509024166855,0.0
2025,6423,-4845.777208867728,0.0
2025,6424,-4234.1038458535595,0.0
2025,6425,-3554.768588974496,0.0
2025,6426,-2447.776505272968,0.0
2025,6427,-2547.2498345856693,0.0
2025,6428,-2769.37423817406,0.0
2025,6429,-3031.0011311613584,0.0
2025,6430,-3564.258349958326,0.0
2025,6431,-4018.9161457955925,0.0
2025,6432,-4420.674410182185,0.0
2025,6433,-4611.333918821163,0.0
2025,6434,-4732.320382621833,0.0
2025,6435,-4890.029671647733,0.0
2025,6436,-4996.45968760726,0.0
2025,6437,-5178.148954564567,0.0
2025,6438,-5575.292893323998,0.0
2025,6439,-5700.550772731255,0.0
2025,6440,-7135.353636694972,0.0
2025,6441,-8943.76414301193,0.0
2025,6442,-3122.9273535408547,0.0
2025,6443,-3070.823231687752,0.0
2025,6444,-4557.497131760099,0.0
2025,6445,-5004.415869928617,0.0
2025,6446,-4984.857952172128,0.0
2025,6447,-5021.461803569868,0.0
2025,6448,-7880.940958410169,0.0
2025,6449,-11294.501876023018,0.0
2025,6450,-8997.306243465311,0.0
2025,6451,-9435.828850471982,0.0
2025,6452,-9951.60217659211,0.0
2025,6453,-10316.439293504525,0.0
2025,6454,-10897.87331916302,0.0
2025,6455,-12371.330485208911,0.0
2025,6456,-11310.548775675354,0.0
2025,6457,-10626.787442567995,0.0
2025,6458,-10442.998761748186,0.0
2025,6459,-10808.010902416794,0.0
2025,6460,-12374.038737430634,0.0
2025,6461,-14682.610653244566,0.0
2025,6462,-14861.383934403773,0.0
2025,6463,-13995.561621185698,0.0
2025,6464,-9721.81235231211,0.0
2025,6465,-6454.850306600192,0.0
2025,6466,-6395.211827207756,0.0
2025,6467,-7538.835929685857,0.0
2025,6468,-7891.281376732365,0.0
2025,6469,-7805.763090843358,0.0
2025,6470,-7527.641779292306,0.0
2025,6471,-6916.414754755725,0.0
2025,6472,-5976.132792144436,0.0
2025,6473,-6584.567196649095,0.0
2025,6474,-11054.367917016894,0.0
2025,6475,-10251.060229429255,0.0
2025,6476,-8258.399187102015,0.0
2025,6477,-4783.368883327861,0.0
2025,6478,-5244.97424706346,0.0
2025,6479,-5616.576792684451,0.0
2025,6480,-6362.792110537471,0.0
2025,6481,-6805.98314770898,0.0
2025,6482,-7450.347141976309,0.0
2025,6483,-7566.463862489813,0.0
2025,6484,-7618.7722147265295,0.0
2025,6485,-7066.804750994916,0.0
2025,6486,-6840.44905633483,0.0
2025,6487,-6283.566180517799,0.0
2025,6488,-5974.188379931257,0.0
2025,6489,-5337.457420423135,0.0
2025,6490,-5168.035748941204,0.0
2025,6491,-5350.209197319868,0.0
2025,6492,-5550.532331471466,0.0
2025,6493,-6150.466240960242,0.0
2025,6494,-7472.16066982164,0.0
2025,6495,-6859.73368204666,0.0
2025,6496,-5791.456227533484,0.0
2025,6497,-4380.021705753801,0.0
2025,6498,-2841.5046791798636,0.0
2025,6499,-3257.8481807384687,0.0
2025,6500,-1465.804240983356,0.0
2025,6501,-155.44059933233365,0.0
2025,6502,-575.6718433569636,0.0
2025,6503,-1144.3539008380512,0.0
2025,6504,-1214.190955341535,0.0
2025,6505,-988.0946078129657,0.0
2025,6506,-754.2366802198402,0.0
2025,6507,-550.6566831367935,0.0
2025,6508,-175.98648717417694,0.0
2025,6509,181.94210114031694,0.0
2025,6510,-416.1230788546527,0.0
2025,6511,-2.613552107288342,0.0
2025,6512,950.4389582347607,0.0
2025,6513,1293.958702336354,0.0
2025,6514,801.4289943215326,0.0
2025,6515,68.99869165677742,0.0
2025,6516,-540.8086700328101,0.0
2025,6517,-833.455228250125,0.0
2025,6518,-904.0783829769599,0.0
2025,6519,-1185.8275176374034,0.0
2025,6520,-1443.260803928991,0.0
2025,6521,-796.7360160843566,0.0
2025,6522,-3574.5798158047746,0.0
2025,6523,-5924.355624071455,0.0
2025,6524,-4876.070853778036,0.0
2025,6525,-3314.5772063825043,0.0
2025,6526,-2090.9092071618925,0.0
2025,6527,-993.3499577204958,0.0
2025,6528,-1669.3875171654656,0.0
2025,6529,-1671.790132598133,0.0
2025,6530,-1419.5227132472899,0.0
2025,6531,-1180.0316496672058,0.0
2025,6532,-2501.0048478857734,0.0
2025,6533,-5330.778630881401,0.0
2025,6534,-6967.307849113851,0.0
2025,6535,-6163.8585768904995,0.0
2025,6536,-2944.564595474234,0.0
2025,6537,-787.7541569084814,0.0
2025,6538,-643.8393482556748,0.0
2025,6539,-1313.858539166013,0.0
2025,6540,-1827.6708707059656,0.0
2025,6541,-2292.1308204503957,0.0
2025,6542,-2381.3888392362537,0.0
2025,6543,-3968.089196831428,0.0
2025,6544,-9143.895209515096,0.0
2025,6545,-9332.367935791193,0.0
2025,6546,-8081.78933418354,0.0
2025,6547,-8014.620360309871,0.0
2025,6548,-8796.641799443545,0.0
2025,6549,-9897.56081574801,0.0
2025,6550,-10124.402149800317,0.0
2025,6551,-7612.600057216781,0.0
2025,6552,-4220.522166445935,0.0
2025,6553,-2967.6427194853277,0.0
2025,6554,-3311.999778124776,0.0
2025,6555,-3523.973095043799,0.0
2025,6556,-4405.195550081937,0.0
2025,6557,-9666.847326801619,0.0
2025,6558,-10237.358431335795,0.0
2025,6559,-9343.734832770671,0.0
2025,6560,-5920.721323348145,0.0
2025,6561,-2044.7954530502632,0.0
2025,6562,-3000.6155509857117,0.0
2025,6563,-2771.0459485687325,0.0
2025,6564,-1914.2329755486924,0.0
2025,6565,-1167.039337658547,0.0
2025,6566,-431.6683135544564,0.0
2025,6567,-978.6617103896115,0.0
2025,6568,-7363.3298679081545,0.0
2025,6569,-6567.795991835373,0.0
2025,6570,-5238.372217037031,0.0
2025,6571,-5207.978629074229,0.0
2025,6572,-5218.943576607979,0.0
2025,6573,-5629.931913466066,0.0
2025,6574,-5972.581340162064,0.0
2025,6575,-6029.07995128242,0.0
2025,6576,-6068.757089512183,0.0
2025,6577,-6025.096609474025,0.0
2025,6578,-6002.676942161571,0.0
2025,6579,-5958.573960447402,0.0
2025,6580,-5850.526370728835,0.0
2025,6581,-5592.634951159286,0.0
2025,6582,-5179.459580972758,0.0
2025,6583,-4655.511312494513,0.0
2025,6584,-5009.283370179694,0.0
2025,6585,-5322.813988837394,0.0
2025,6586,-6014.01259104946,0.0
2025,6587,-6844.851222390235,0.0
2025,6588,-5780.141011394649,0.0
2025,6589,-7048.859929410523,0.0
2025,6590,-8430.447907402277,0.0
2025,6591,-9589.942924466346,0.0
2025,6592,-9489.7366421713,0.0
2025,6593,-9437.548120910895,0.0
2025,6594,-8526.40452714642,0.0
2025,6595,-8903.768647830972,0.0
2025,6596,-9027.067376707124,0.0
2025,6597,-9679.088591633268,0.0
2025,6598,-10845.354414610609,0.0
2025,6599,-5544.646861444446,0.0
2025,6600,-4053.0838313392014,0.0
2025,6601,-4458.940031977916,0.0
2025,6602,-4344.719478933737,0.0
2025,6603,-3632.0563862351946,0.0
2025,6604,-2725.745576858015,0.0
2025,6605,-5766.493867093046,0.0
2025,6606,-8270.667968681611,0.0
2025,6607,-7170.9769825866915,0.0
2025,6608,-2794.7361904573427,0.0
2025,6609,210.1622908659574,0.0
2025,6610,1616.0043528705714,0.0
2025,6611,1022.0288495213388,0.0
2025,6612,742.9820803055735,0.0
2025,6613,705.4441036413049,0.0
2025,6614,871.1684897411623,0.0
2025,6615,1398.2202113289704,0.0
2025,6616,-3685.1193036258574,0.0
2025,6617,-5642.235234508131,0.0
2025,6618,-4147.016565838283,0.0
2025,6619,-4182.593099817128,0.0
2025,6620,-4443.060883564756,0.0
2025,6621,-4684.650433961301,0.0
2025,6622,-5374.029220403132,0.0
2025,6623,-5603.419516761637,0.0
2025,6624,-5851.5043021352985,0.0
2025,6625,-5879.127320972649,0.0
2025,6626,-5843.181513282695,0.0
2025,6627,-5762.424771663789,0.0
2025,6628,-5602.504810213234,0.0
2025,6629,-5303.308323323085,0.0
2025,6630,-4796.5824201187015,0.0
2025,6631,-4172.681550760975,0.0
2025,6632,-4602.283101267558,0.0
2025,6633,-4846.439673535382,0.0
2025,6634,-5137.202681336819,0.0
2025,6635,-5612.1062395735935,0.0
2025,6636,-5646.461088285284,0.0
2025,6637,-5489.8520663160725,0.0
2025,6638,-5526.822857671018,0.0
2025,6639,-5651.194385234408,0.0
2025,6640,-5720.3604878936285,0.0
2025,6641,-5571.465775842281,0.0
2025,6642,-4718.310374603395,0.0
2025,6643,-4943.504532164526,0.0
2025,6644,-5230.40834059408,0.0
2025,6645,-5488.212799955326,0.0
2025,6646,-5793.435048817121,0.0
2025,6647,-6162.051359460143,0.0
2025,6648,-6418.036641605977,0.0
2025,6649,-6413.950820832679,0.0
2025,6650,-6408.606819768513,0.0
2025,6651,-6408.100489535679,0.0
2025,6652,-6312.9034678082335,0.0
2025,6653,-6158.059844333559,0.0
2025,6654,-6034.183041578896,0.0
2025,6655,-5731.637787088477,0.0
2025,6656,-6082.397172040899,0.0
2025,6657,-4832.758106217416,0.0
2025,6658,-2031.7464164419334,0.0
2025,6659,-1580.4022432218208,0.0
2025,6660,-831.8798112521599,0.0
2025,6661,-891.1280630206238,0.0
2025,6662,-2972.234259533087,0.0
2025,6663,-6712.066911387022,0.0
2025,6664,-7125.511189164148,0.0
2025,6665,-6987.959464040948,0.0
2025,6666,-6712.9071139420275,0.0
2025,6667,-7481.324412116086,0.0
2025,6668,-8207.553599632054,0.0
2025,6669,-8467.739434659014,0.0
2025,6670,-8385.636404267183,0.0
2025,6671,-8572.522348270824,0.0
2025,6672,-8438.393087432887,0.0
2025,6673,-8480.302440234254,0.0
2025,6674,-8395.024144962452,0.0
2025,6675,-8220.218470220705,0.0
2025,6676,-7937.747901342442,0.0
2025,6677,-7672.884263929438,0.0
2025,6678,-7549.88539555504,0.0
2025,6679,-7252.4660213294155,0.0
2025,6680,-5458.364003063956,0.0
2025,6681,-1176.1362063742458,0.0
2025,6682,1017.8147552436989,0.0
2025,6683,978.4033437541804,0.0
2025,6684,890.8861509731094,0.0
2025,6685,985.11818164981,0.0
2025,6686,480.6643297373341,0.0
2025,6687,-3080.3102240065245,0.0
2025,6688,-6655.936576463177,0.0
2025,6689,-6374.590211950709,0.0
2025,6690,-6064.410120347578,0.0
2025,6691,-6863.312057385185,0.0
2025,6692,-7375.15816710918,0.0
2025,6693,-7642.938436712725,0.0
2025,6694,-7507.441563888903,0.0
2025,6695,-7507.127904806787,0.0
2025,6696,-7382.955994359323,0.0
2025,6697,-7458.981878185752,0.0
2025,6698,-7411.121213612492,0.0
2025,6699,-7261.347620927116,0.0
2025,6700,-6931.28823718362,0.0
2025,6701,-6384.652610897444,0.0
2025,6702,-5881.691770591529,0.0
2025,6703,-5169.424472223597,0.0
2025,6704,-5545.262977976572,0.0
2025,6705,-5560.399394070446,0.0
2025,6706,-5725.650969861234,0.0
2025,6707,-5949.4402382838725,0.0
2025,6708,-3939.646725674458,0.0
2025,6709,-4510.974447731227,0.0
2025,6710,-5337.979479446022,0.0
2025,6711,-5022.589771430624,0.0
2025,6712,-4923.125779076365,0.0
2025,6713,-4788.121433913591,0.0
2025,6714,-4637.661704435711,0.0
2025,6715,-5623.194879442797,0.0
2025,6716,-6229.529421024925,0.0
2025,6717,-6532.320403533482,0.0
2025,6718,-6463.00267250273,0.0
2025,6719,-6861.178171532199,0.0
2025,6720,-6882.259144105546,0.0
2025,6721,-6917.386234594202,0.0
2025,6722,-6802.029197502716,0.0
2025,6723,-6523.621159411045,0.0
2025,6724,-6208.558885539997,0.0
2025,6725,-5576.4602468097855,0.0
2025,6726,-5017.951299043859,0.0
2025,6727,-4154.985577455287,0.0
2025,6728,-4855.556978430561,0.0
2025,6729,-4987.134343695292,0.0
2025,6730,777.757744410637,0.0
2025,6731,1613.198274758736,0.0
2025,6732,-656.3278413202524,0.0
2025,6733,-849.5055505375174,0.0
2025,6734,-3910.3166210327404,0.0
2025,6735,-4323.355413756085,0.0
2025,6736,-4133.921325804046,0.0
2025,6737,-3967.690943826959,0.0
2025,6738,-3780.2533286534776,0.0
2025,6739,-4767.187423029016,0.0
2025,6740,-5446.462084616367,0.0
2025,6741,-5974.6256337290015,0.0
2025,6742,-6230.484312868555,0.0
2025,6743,-6601.7181080657165,0.0
2025,6744,-6615.00805267747,0.0
2025,6745,-6709.457431729554,0.0
2025,6746,-6613.327962207095,0.0
2025,6747,-6483.079456766199,0.0
2025,6748,-6284.851175440688,0.0
2025,6749,-6023.64470519711,0.0
2025,6750,-5703.238390689695,0.0
2025,6751,-5027.536422343989,0.0
2025,6752,-5702.252248265925,0.0
2025,6753,-3992.835338954617,0.0
2025,6754,-1516.9622709443875,0.0
2025,6755,-912.3140747522416,0.0
2025,6756,2204.6952838139805,0.0
2025,6757,1909.526718881982,0.0
2025,6758,-1118.1257311543814,0.0
2025,6759,-4277.406933950553,0.0
2025,6760,-4097.388215245472,0.0
2025,6761,-3708.0789891923228,0.0
2025,6762,-3366.074978233341,0.0
2025,6763,-4182.775171596162,0.0
2025,6764,-4746.765575924245,0.0
2025,6765,-4921.361558336618,0.0
2025,6766,-5229.810049131331,0.0
2025,6767,-5172.3180693894665,0.0
2025,6768,-5118.023386627456,0.0
2025,6769,-5082.916372831037,0.0
2025,6770,-4950.367959720031,0.0
2025,6771,-4900.928392664507,0.0
2025,6772,-4780.623467952744,0.0
2025,6773,-4435.8905684296715,0.0
2025,6774,-4037.4185102060574,0.0
2025,6775,-3250.283467201337,0.0
2025,6776,-3834.79895997813,0.0
2025,6777,-4206.922565712645,0.0
2025,6778,-2699.727172636122,0.0
2025,6779,-1695.6216143536303,0.0
2025,6780,2699.7144072267524,0.0
2025,6781,2461.3333582411583,0.0
2025,6782,-75.44375204206881,0.0
2025,6783,-3766.796372949012,0.0
2025,6784,-3638.427415965513,0.0
2025,6785,-3438.4013588121115,0.0
2025,6786,-3144.6471733459853,0.0
2025,6787,-3712.237513237796,0.0
2025,6788,-4027.991378785089,0.0
2025,6789,-4211.966841746533,0.0
2025,6790,-4646.0014272604885,0.0
2025,6791,-4869.061967964582,0.0
2025,6792,-5043.874997654461,0.0
2025,6793,-5076.90263143744,0.0
2025,6794,-4970.738238290662,0.0
2025,6795,-4769.792645543104,0.0
2025,6796,-4521.524024465344,0.0
2025,6797,-4033.6060950065403,0.0
2025,6798,-3627.1649628616906,0.0
2025,6799,-2935.722925211407,0.0
2025,6800,-3634.833036553806,0.0
2025,6801,-4085.2327483269455,0.0
2025,6802,-3856.166520619414,0.0
2025,6803,-3298.0156743849234,0.0
2025,6804,1440.7408416731905,0.0
2025,6805,2588.9427368844936,0.0
2025,6806,1287.9398765270225,0.0
2025,6807,-2402.412775039692,0.0
2025,6808,-5614.049541703909,0.0
2025,6809,-4961.149370850575,0.0
2025,6810,-4240.602938852605,0.0
2025,6811,-4340.147196020132,0.0
2025,6812,-4322.249505154305,0.0
2025,6813,-4449.450515633185,0.0
2025,6814,-4489.3768012342525,0.0
2025,6815,-4852.8131759630505,0.0
2025,6816,-5072.31933004791,0.0
2025,6817,-5225.069629542551,0.0
2025,6818,-5275.5761927064505,0.0
2025,6819,-5292.552792110888,0.0
2025,6820,-5193.531540564175,0.0
2025,6821,-5081.695792626719,0.0
2025,6822,-4986.644507658533,0.0
2025,6823,-4557.277897881672,0.0
2025,6824,-4585.730996079768,0.0
2025,6825,-4641.824203205342,0.0
2025,6826,-1424.5489523270458,0.0
2025,6827,-327.2984565235781,0.0
2025,6828,2244.4468674282857,0.0
2025,6829,2156.6298463134112,0.0
2025,6830,-227.72879130558567,0.0
2025,6831,-4728.976603227946,0.0
2025,6832,-6463.873303572755,0.0
2025,6833,-5761.991588101724,0.0
2025,6834,-4706.606427365257,0.0
2025,6835,-4759.826323637379,0.0
2025,6836,-4862.798708352281,0.0
2025,6837,-4840.500994570303,0.0
2025,6838,-4688.22253368319,0.0
2025,6839,-4855.35333665544,0.0
2025,6840,-4981.8920071374205,0.0
2025,6841,-5057.174745670783,0.0
2025,6842,-5064.241340610999,0.0
2025,6843,-5023.958182307526,0.0
2025,6844,-4954.158630917074,0.0
2025,6845,-4825.3484510041835,0.0
2025,6846,-4920.340315539806,0.0
2025,6847,-4779.101658513401,0.0
2025,6848,-4986.777019304143,0.0
2025,6849,-5171.3078694939095,0.0
2025,6850,-1699.475234151528,0.0
2025,6851,-4894.644874409843,0.0
2025,6852,2566.808952607124,0.0
2025,6853,2448.0930240300386,0.0
2025,6854,2001.5381251018453,0.0
2025,6855,-3338.488102588223,0.0
2025,6856,-6192.636110266054,0.0
2025,6857,-5719.64413907944,0.0
2025,6858,-4679.154815818594,0.0
2025,6859,-4600.998813064313,0.0
2025,6860,-4795.03131193877,0.0
2025,6861,-4998.187938236303,0.0
2025,6862,-5087.557859848311,0.0
2025,6863,-5152.155113860127,0.0
2025,6864,-5223.9627106484095,0.0
2025,6865,-5164.568075135985,0.0
2025,6866,-5062.4952566406155,0.0
2025,6867,-4978.4171608110155,0.0
2025,6868,-4755.531648443525,0.0
2025,6869,-4223.523657639137,0.0
2025,6870,-3797.4480949568742,0.0
2025,6871,-3173.4555349493194,0.0
2025,6872,-3368.7656952234292,0.0
2025,6873,-3638.0262429516556,0.0
2025,6874,-3865.683505789817,0.0
2025,6875,-3695.9078529725043,0.0
2025,6876,-4386.798036270433,0.0
2025,6877,-4533.824423434666,0.0
2025,6878,-4466.174295031985,0.0
2025,6879,-4084.129779707523,0.0
2025,6880,-3929.196729929496,0.0
2025,6881,-3432.653502956236,0.0
2025,6882,-2858.5243775443146,0.0
2025,6883,-3175.7480692421677,0.0
2025,6884,-3628.752030855069,0.0
2025,6885,-4057.524789053309,0.0
2025,6886,-4598.416751306636,0.0
2025,6887,-5034.039485165047,0.0
2025,6888,-5317.792886684331,0.0
2025,6889,-5458.193218033043,0.0
2025,6890,-5652.271018749998,0.0
2025,6891,-5768.417762986865,0.0
2025,6892,-5724.816063082485,0.0
2025,6893,-5355.30587372869,0.0
2025,6894,-4849.554529996606,0.0
2025,6895,-4055.669345509867,0.0
2025,6896,-4049.6571607131036,0.0
2025,6897,-4329.044878191668,0.0
2025,6898,-2945.976691852734,0.0
2025,6899,2285.866425080506,0.0
2025,6900,3235.08102447477,0.0
2025,6901,3544.1903489920523,0.0
2025,6902,3831.996501297635,0.0
2025,6903,532.2476250003874,0.0
2025,6904,-4330.980657090721,0.0
2025,6905,-3643.3000176635073,0.0
2025,6906,-3102.48956913148,0.0
2025,6907,-3588.6443859202714,0.0
2025,6908,-4224.956511527765,0.0
2025,6909,-4921.957256949555,0.0
2025,6910,-5212.892059360126,0.0
2025,6911,-4546.387783505048,0.0
2025,6912,-3924.3933454606067,0.0
2025,6913,-3878.9000535411305,0.0
2025,6914,-4221.204129658128,0.0
2025,6915,-4749.039080182896,0.0
2025,6916,-5234.408489208682,0.0
2025,6917,-4747.597047950782,0.0
2025,6918,-4251.354004569463,0.0
2025,6919,-3733.5309394070314,0.0
2025,6920,-4100.396179563028,0.0
2025,6921,-3721.672405139535,0.0
2025,6922,-3166.870838640294,0.0
2025,6923,-3575.3511587806356,0.0
2025,6924,-1497.5665242643504,0.0
2025,6925,-2512.4616046710844,0.0
2025,6926,-4364.366956374592,0.0
2025,6927,-4046.428554735094,0.0
2025,6928,-3799.474342581638,0.0
2025,6929,-3104.087706155496,0.0
2025,6930,-2656.5158248012744,0.0
2025,6931,-3418.000583336112,0.0
