year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,1667025257.2131524,236921685.6588414,630625.1210535911,1640586.6377154917,0.0,515942.4844590288,1906734097.115222
2030,2090852224.0102973,305489889.71914935,680032.4667283716,1759650.0244946643,0.0,515942.4844590288,2399297738.705128
2040,3782293882.11879,554478325.8416255,759844.8263157135,2011429.808324415,0.0,515942.48445902875,4340059425.079515
2050,4657308225.2087755,632657408.5842601,781789.3125745112,2085150.7844602165,0.0,515942.4844590288,5293348516.374529
