year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,118577160.2671521,7546413.546355105,39601786.74899584,72458620.62144423,15130152.62365348,29131692.362209402,282445826.1698101
2030,102313161.8732087,2592273.030075408,48054767.00112796,89439949.48879836,20173536.831537973,38842256.48294587,301415944.70769423
2040,123173758.19107002,4764237.259153823,54813309.71845405,108275311.54473895,20173536.831537973,48552820.60368233,359752974.1486371
2050,129893366.19295463,6892106.778643854,54726685.709642135,113715156.45083067,20173536.831537973,58263384.724418804,383664236.68802804
