year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,8810676029.30004,478402.00464681996,602493.0639532555,1096808.2687198652,0.0,291316.92362209404,8813145049.560982
2030,7195843857.043195,318934.6697645466,740162.2643913877,1357778.803841196,0.0,388422.5648294587,7198649155.346022
2040,8333801823.43747,14926493.837526841,867956.5094616583,1651303.3795128902,0.0,485528.2060368234,8351733105.370008
2050,8748571870.185516,113227055.49647188,901756.7180261441,1729161.112546369,0.0,582633.8472441881,8865012477.359804
