year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,19605330.57119496,0.0,60914675.559314616,98264797.32064618,38254270.43268041,51594248.445902884,268633322.3297391
2030,NT,13943705.999718955,0.0,55287831.21704453,76416081.59356563,63776849.80148553,79769813.09134762,289194281.70316225
2040,DE,6487080.111078432,712210.2464161036,21700457.055917684,35157967.68607755,21278677.000049584,35431951.32676775,120768343.42630711
2040,GA,5378950.191096916,0.0,18419088.208906755,28916247.316973418,21253711.415192105,33268971.30119803,107236968.43336722
2040,NT,6113784.562931259,622352.9732133925,21105771.96814195,33733125.076667756,21264056.146132044,35031431.04276869,117870521.76985508
2050,DE,12316198.34314334,874576.6314773567,34767559.37220292,60459687.1346778,31921803.20072578,55441076.735205464,195780901.41743267
2050,GA,9356862.873378873,0.0,29577156.765310638,49719521.86181003,31893856.886449143,52835242.560860574,173382640.94780928
