year,scenario,utilization_rate,congestion_rate
2025,NT,0.37390427036092105,0.029761904761904764
2030,NT,0.36095611661891014,0.04464285714285715
2040,DE,0.4661446785448794,0.0892857142857143
2040,GA,0.4107364134292248,0.05654761904761905
2040,NT,0.45458853370751406,0.08035714285714286
2050,DE,0.5014076968263249,0.11904761904761905
2050,GA,0.4458348909195908,0.0744047619047619
