year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,49283346.570803694,8083226.690003019,65272560.316382915,84442023.75363952,4195183.521741388,61108559.401308954,272384900.2538795
2030,NT,44132963.64467412,6117744.103949361,56012131.01109933,84517829.71166825,4195183.521741388,96961855.57141234,291937707.5645448
2040,DE,25054011.067393083,3410594.821638923,19123850.30860269,31018323.316902548,1398394.5072471295,40953871.108592674,120959045.13037705
2040,GA,18466107.467568383,2429783.93251686,18107673.725329526,28324301.116875358,1398394.5072471295,39136422.945102826,107862683.69464009
2040,NT,23601977.21694683,3160967.4751407504,18702268.70170017,30677799.93940711,1398394.5072471295,40619748.27830671,118161156.1187487
2050,DE,45163004.39825675,6527402.159097428,29927270.15337554,49011501.855486,2097591.760870694,62794377.29494464,195521147.62203106
2050,GA,33675506.55893144,4447553.699155728,27847423.128478523,45281313.773870334,2097591.760870694,60499728.83862478,173849117.7599315
