year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,4895170293.717609,389861115.50894123,648035.0760252137,1343765.5811935093,0.0,257971.2422295144,5287281181.125999
2030,4097682954.708366,256131407.68401152,739363.2247570286,1572845.211437153,0.0,343961.6563060192,4356470532.484879
2040,5122204807.382929,433466901.05076575,825556.394103637,1887594.9004617971,0.0,429952.070382524,5558814811.798643
2050,5466072938.410871,495128858.476532,836728.5296428183,1989610.488119135,0.0,515942.4844590288,5964544078.389624
