,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,62.171,125.051,455,83.79373848987109,0.4396645021645022
4,313.686,376.564,33,6.077348066298343,0.03188775510204082
99,6287.122,6350.0,21,3.867403314917127,0.020292207792207792
98,6224.243,6287.122,10,1.841620626151013,0.00966295609152752
97,6161.365,6224.243,8,1.4732965009208103,0.007730364873222016
51,3268.964,3331.843,5,0.9208103130755065,0.00483147804576376
52,3331.843,3394.721,4,0.7366482504604052,0.003865182436611008
96,6098.487,6161.365,4,0.7366482504604052,0.003865182436611008
95,6035.609,6098.487,1,0.1841620626151013,0.000966295609152752
53,3394.721,3457.599,1,0.1841620626151013,0.000966295609152752
