line,scenario,year,utilization_rate,congestion_rate
88,DE,2040,0.9866727692439886,0.8839285714285715
88,DE,2050,0.9898484405817609,0.918154761904762
88,GA,2040,0.9903918710852172,0.918154761904762
88,GA,2050,0.9879702781593713,0.8898809523809524
88,NT,2025,1.0,1.0
88,NT,2030,0.9902325328284961,0.9196428571428572
88,NT,2040,0.9873610504117722,0.886904761904762
89,DE,2040,0.9123295636206326,0.3660714285714286
89,DE,2050,0.9046861271762251,0.36904761904761907
89,GA,2040,0.9212783741601537,0.36160714285714285
89,GA,2050,0.9157934212180676,0.3645833333333333
89,NT,2025,0.7307026089046983,0.0029761904761904765
89,NT,2030,0.9260949139554863,0.3511904761904762
89,NT,2040,0.9144748627832235,0.36755952380952384
90,DE,2040,0.7934574642413638,0.45833333333333337
90,DE,2050,0.8024217117171112,0.5014880952380952
90,GA,2040,0.7898569552699558,0.4136904761904762
90,GA,2050,0.7905714441661829,0.449404761904762
90,NT,2025,0.3462230800973525,0.05654761904761905
90,NT,2030,0.7739549741953116,0.37946428571428575
90,NT,2040,0.7914781004437133,0.4538690476190476
91,DE,2040,0.942025795177016,0.730654761904762
91,DE,2050,0.9409846534203019,0.724702380952381
91,GA,2040,0.9358676905887257,0.7157738095238095
91,GA,2050,0.940575074023102,0.7276785714285715
91,NT,2025,0.9792753178988263,0.8883928571428572
91,NT,2030,0.9304131100177511,0.7291666666666666
91,NT,2040,0.9413444532862554,0.7321428571428572
92,DE,2040,0.8433101467959975,0.5922619047619048
92,DE,2050,0.848341614514214,0.5863095238095238
92,GA,2040,0.8394720411591885,0.6011904761904762
92,GA,2050,0.8409340248409989,0.5833333333333334
92,NT,2025,0.5985768544667635,0.2633928571428572
92,NT,2030,0.8306223404157526,0.5892857142857144
92,NT,2040,0.842583975795896,0.5818452380952381
93,DE,2040,0.9783839077454687,0.8779761904761906
93,DE,2050,0.9700016440574694,0.8511904761904762
93,GA,2040,0.986970407070983,0.918154761904762
93,GA,2050,0.9821100883290999,0.8928571428571429
93,NT,2025,1.0000000000000002,1.0
93,NT,2030,0.9936686726319442,0.9523809523809524
93,NT,2040,0.9805478296785025,0.8898809523809524
95,DE,2040,0.9778572423048637,0.9107142857142857
95,DE,2050,0.9729852153264151,0.9017857142857144
95,GA,2040,0.9839169939425365,0.9196428571428572
95,GA,2050,0.9801626807086374,0.9077380952380952
95,NT,2025,0.9956549395608018,0.9836309523809524
95,NT,2030,0.9887643780673157,0.9345238095238095
95,NT,2040,0.9791436563567436,0.9092261904761906
96,DE,2040,0.5201060065868967,0.053571428571428575
96,DE,2050,0.5135196709293396,0.07589285714285714
96,GA,2040,0.525706566913041,0.01636904761904762
96,GA,2050,0.5217315305970738,0.04017857142857143
96,NT,2025,0.5493318127152697,0.01636904761904762
96,NT,2030,0.5419591005170632,0.004464285714285715
96,NT,2040,0.5206141579771953,0.049107142857142856
97,DE,2040,0.19313060757397912,0.0
97,DE,2050,0.20388873537424448,0.0
97,GA,2040,0.1752077691375037,0.0
97,GA,2050,0.18652856819899363,0.0
97,NT,2025,0.14954426902285228,0.0
97,NT,2030,0.15881230803800248,0.0
97,NT,2040,0.18977548779698628,0.0
