year,scenario,utilization_rate,congestion_rate
2025,NT,0.7401945174806008,0.5056390977443609
2030,NT,0.8425360707577465,0.5718984962406015
2040,DE,0.8398781893913358,0.5717418546365916
2040,GA,0.8398924083448407,0.5745614035087719
2040,NT,0.8398987221167219,0.5715068922305765
2050,DE,0.8392574828698076,0.5734649122807017
2050,GA,0.8398568629663875,0.5722901002506265
