Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
24194138991.196133,,170.61863803863525,106.17014861106873,171.08272242546082,277.25287103652954,1629488,1181276,3144995,0,0,0,2
