year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,118577160.2671521,7546413.546355105,39601786.74899584,72458620.62144423,15130152.62365348,29131692.362209402,282445826.1698101
2030,NT,102313161.8732087,2592273.030075408,48054767.00112796,89439949.48879836,20173536.831537973,38842256.48294587,301415944.70769423
2040,DE,45074396.821743,2229932.819942368,18552635.83750611,36788785.345690094,6724512.277179325,16184273.534560777,125554536.63662168
2040,GA,35159481.41642204,681469.1306326422,17853357.814541582,35021005.76776786,6724512.277179325,16184273.534560777,111624099.94110423
2040,NT,42939879.95290498,1852835.308578813,18407316.066406354,36465520.431281,6724512.277179325,16184273.534560777,122574337.57091126
2050,DE,73111581.91957396,4917815.264738143,27888586.329297133,58231519.51045869,10086768.415768987,29131692.362209402,203367963.80204633
2050,GA,56781784.27338067,1974291.5139057108,26838099.380345,55483636.940371975,10086768.415768987,29131692.362209402,180296272.88598177
