year,potential_capacity,new_capacity,number_possible_buildouts,number_actual_buildouts,cost_of_buildout,total_production,total_co2_emissions,total_co2_emission_cost,total_production_cost,total_production_cost_with_emission,total_cost
2025,192912.81713965908,127917.2284740788,51,36,14326570350.375284,268633322.32973903,3921066.1142389923,313685289.1391194,819557020.1545541,1133242309.2936735,15459812659.668957
2030,192912.81713965908,72886.4300624513,51,22,7710646555.970766,289194281.70316225,2788741.199943791,223099295.99550328,548268704.9715652,771368000.9670686,8482014556.937835
2040,192912.81713965908,30428.12927039073,51,10,1544126140.936315,345875833.6295294,4049714.4676953503,323977157.415628,747826960.2098948,1071804117.6255229,2615930258.561838
2050,192912.81713965908,0.0,51,0,0.0,369163542.36524194,4631968.298006744,370557463.8405396,878363078.1298294,1248920541.970369,1248920541.970369
