year,carrier,potential_capacity,new_capacity,number_possible_buildouts,number_actual_buildouts,cost_of_buildout,total_production,total_co2_emissions,total_production_cost,total_co2_emission_cost,total_production_cost_with_emission,total_cost
2025,CCGT,60900.664000000004,5383.862299887534,11,1,533151658.38487184,19605330.57119496,3921066.1142389923,816653385.5768957,313685289.1391194,1130338674.716015,1663490333.1008868
2025,coal,9478.786965467825,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,offwind-ac,27469.304443667334,27469.304443667334,9,9,5065022892.488588,60914675.559314616,0.0,913720.1333897192,0.0,913720.1333897192,5065936612.621978
2025,onwind,64079.00668944659,64079.00668944659,11,11,6157088261.192838,98264797.32064618,0.0,1473971.9598096912,0.0,1473971.9598096912,6158562233.152647
2025,ror,5571.016495,5571.016495,4,4,1666515127.3987482,38254270.43268041,0.0,0.0,0.0,0.0,1666515127.3987482
2025,solar,25414.038546077332,25414.038546077332,11,11,904792410.9102377,51594248.445902884,0.0,515942.4844590288,0.0,515942.4844590288,905308353.3946967
2030,CCGT,60900.664000000004,0.0,11,0,0.0,13943705.999718955,2788741.199943791,545495448.1484927,223099295.99550328,768594744.143996,768594744.143996
2030,coal,9478.786965467825,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,offwind-ac,27469.304443667334,12558.561170244493,9,3,2319908691.7714376,55287831.21704453,0.0,829317.468255668,0.0,829317.468255668,2320738009.239693
2030,onwind,64079.00668944659,29342.81385112947,11,4,2819430325.8903427,76416081.59356563,0.0,1146241.2239034828,0.0,1146241.2239034828,2820576567.1142464
2030,ror,5571.016495,5571.016495,4,4,1666515127.3987482,63776849.80148553,0.0,0.0,0.0,0.0,1666515127.3987482
2030,solar,25414.038546077332,25414.038546077332,11,11,904792410.9102377,79769813.09134762,0.0,797698.1309134762,0.0,797698.1309134762,905590109.0411512
2040,CCGT,60900.664000000004,0.0,11,0,0.0,17979814.865106605,3595962.9730213215,706773508.150914,287677037.84170574,994450545.9926198,994450545.9926198
2040,coal,9478.786965467825,0.0,5,0,0.0,1334563.219629496,453751.4946740287,37630638.66258322,36300119.5739223,73930758.23650552,73930758.23650552
2040,offwind-ac,27469.304443667334,0.0,9,0,0.0,61225317.232966386,0.0,918379.7584944958,0.0,918379.7584944958,918379.7584944958
2040,onwind,64079.00668944659,7618.925844934341,11,1,732071255.5687882,97807340.07971872,0.0,1467110.1011957782,0.0,1467110.1011957782,733538365.669984
2040,ror,5571.016495,0.0,4,0,0.0,63796444.56137373,0.0,0.0,0.0,0.0,0.0
2040,solar,25414.038546077332,22809.20342545639,11,9,812054885.3675269,103732353.67073447,0.0,1037323.5367073446,0.0,1037323.5367073446,813092208.9042343
2050,CCGT,60900.664000000004,0.0,11,0,0.0,21673061.216522213,4334612.243304444,850002045.2844139,346768979.46435547,1196771024.7487693,1196771024.7487693
2050,coal,9478.786965467825,0.0,5,0,0.0,874576.6314773567,297356.0547023013,24660410.775444858,23788484.376184102,48448895.151628956,48448895.151628956
2050,offwind-ac,27469.304443667334,0.0,9,0,0.0,64344716.13751355,0.0,965170.7420627032,0.0,965170.7420627032,965170.7420627032
2050,onwind,64079.00668944659,0.0,11,0,0.0,110179208.99648783,0.0,1652688.1349473146,0.0,1652688.1349473146,1652688.1349473146
2050,ror,5571.016495,0.0,4,0,0.0,63815660.08717492,0.0,0.0,0.0,0.0,0.0
2050,solar,25414.038546077332,0.0,11,0,0.0,108276319.29606605,0.0,1082763.1929606604,0.0,1082763.1929606604,1082763.1929606604
