year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,41762361.85199588,3458703.080506813,47901146.01710804,104276613.54819863,37976707.07523018,39200200.26390292,274575731.83694243
2030,NT,49982093.31602034,4789417.539586943,52088003.55418275,109989344.17211631,37976707.07523018,39200200.26390292,294025765.92103946
2040,DE,29859872.18670578,3996106.8847944494,19293366.71935096,43535040.04357353,12658902.35841006,13066733.42130097,122410021.61413574
2040,GA,22176972.00889108,2522276.577873159,18432528.26679784,39999788.58960445,12658902.35841006,13066733.42130097,108857201.22287756
2040,NT,28107877.20301203,3674321.493448921,19132596.7262065,42873561.41621759,12658902.35841006,13066733.42130097,119513992.61859608
2050,DE,53654341.590333425,7851850.296959601,29492842.196332403,68621589.72295031,18988353.53761509,19600100.13195146,198209077.4761423
2050,GA,39984994.73261123,5041144.096463041,28470188.441851582,63650701.616178066,18988353.53761509,19600100.13195146,175735482.55667046
