line,scenario,year,utilization_rate,congestion_rate
88,DE,2040,0.9880882908984426,0.9084821428571429
88,DE,2050,0.9860388389699729,0.8928571428571429
88,GA,2040,0.9923234318768868,0.9322916666666667
88,GA,2050,0.9888217669698459,0.9077380952380952
88,NT,2025,0.9964863914982539,0.970982142857143
88,NT,2030,0.9924517822489327,0.9367559523809524
88,NT,2040,0.9881729098971626,0.9107142857142857
89,DE,2040,0.8024025703848311,0.3861607142857143
89,DE,2050,0.8062086376864057,0.40848214285714285
89,GA,2040,0.8000635057529757,0.3541666666666667
89,GA,2050,0.7922675786453623,0.3660714285714286
89,NT,2025,0.8015226691691094,0.21726190476190477
89,NT,2030,0.8102703425767204,0.35639880952380953
89,NT,2040,0.8014131380177326,0.3816964285714286
90,DE,2040,0.4018915588681535,0.03273809523809524
90,DE,2050,0.42050017005914875,0.03794642857142857
90,GA,2040,0.37157057215349304,0.02380952380952381
90,GA,2050,0.38060379754233553,0.029017857142857144
90,NT,2025,0.2678964353633405,0.004464285714285715
90,NT,2030,0.34244849140205613,0.019345238095238096
90,NT,2040,0.39428573720391796,0.03125
91,DE,2040,0.9880871903133617,0.9129464285714286
91,DE,2050,0.9890965949993652,0.9211309523809524
91,GA,2040,0.9862091445220927,0.9092261904761906
91,GA,2050,0.9894100364795878,0.9248511904761906
91,NT,2025,0.9965057539327644,0.9799107142857143
91,NT,2030,0.985686883514191,0.9233630952380952
91,NT,2040,0.9886573717953631,0.9166666666666667
92,DE,2040,0.9351214397128617,0.8764880952380952
92,DE,2050,0.9309272731972789,0.8705357142857144
92,GA,2040,0.9461907187149985,0.8928571428571429
92,GA,2050,0.9456314056288312,0.886904761904762
92,NT,2025,0.9034219419193231,0.808779761904762
92,NT,2030,0.9267578733287046,0.8482142857142857
92,NT,2040,0.9399172438562506,0.8816964285714286
93,DE,2040,1.0,1.0
93,DE,2050,1.0,1.0
93,GA,2040,1.0,1.0
93,GA,2050,1.0,1.0
93,NT,2025,1.0,1.0
93,NT,2030,1.0,1.0
93,NT,2040,1.0,1.0
95,DE,2040,0.9932775887299454,0.9858630952380953
95,DE,2050,0.9907306965995363,0.9813988095238096
95,GA,2040,0.997393087557452,0.9918154761904763
95,GA,2050,0.9972364418176209,0.9888392857142857
95,NT,2025,0.9998971701261524,0.9992559523809524
95,NT,2030,0.9955750029631196,0.9880952380952381
95,NT,2040,0.9945664670086034,0.9851190476190476
96,DE,2040,0.2604656752403121,0.0
96,DE,2050,0.27001251825902817,0.0
96,GA,2040,0.24854755608812681,0.0
96,GA,2050,0.2550454655723344,0.0
96,NT,2025,0.27689246718560634,0.0
96,NT,2030,0.2539428698371244,0.0
96,NT,2040,0.25675826879556723,0.0
97,DE,2040,0.15269556596684677,0.0
97,DE,2050,0.15637580677801197,0.0
97,GA,2040,0.15055685619446027,0.0
97,GA,2050,0.15459002880718703,0.0
97,NT,2025,0.11697106942685423,0.0
97,NT,2030,0.1385184539746544,0.0
97,NT,2040,0.15218522560738232,0.0
99,DE,2040,0.9994690384309595,0.9955357142857143
99,DE,2050,0.9988597098166007,0.9940476190476191
99,GA,2040,0.9996994655662768,0.9970238095238096
99,GA,2050,0.9994142519823813,0.9955357142857143
99,NT,2025,1.0000000000000002,1.0
99,NT,2030,1.0000000000000002,1.0
99,NT,2040,0.9991900163979693,0.9940476190476191
100,DE,2040,0.2286976025546363,0.0007440476190476191
100,DE,2050,0.2402423891512463,0.0
100,GA,2040,0.22510696274639186,0.0014880952380952382
100,GA,2050,0.2342937280149755,0.0
100,NT,2025,0.1850001513216812,0.0
100,NT,2030,0.21545818791085974,0.0
100,NT,2040,0.22999629729978974,0.0007440476190476191
101,DE,2040,0.77924782233723,0.6034226190476191
101,DE,2050,0.768132388307984,0.5751488095238095
101,GA,2040,0.7951132417003068,0.6354166666666666
101,GA,2050,0.7883643687923845,0.6242559523809524
101,NT,2025,0.7644558084612433,0.5669642857142857
101,NT,2030,0.8060215313913537,0.65625
101,NT,2040,0.7856049509919487,0.6145833333333334
102,DE,2040,0.496500838292388,0.1636904761904762
102,DE,2050,0.48876911858906774,0.1599702380952381
102,GA,2040,0.5090440623160607,0.1830357142857143
102,GA,2050,0.4997383896176963,0.17113095238095238
102,NT,2025,0.39036939213869803,0.005952380952380953
102,NT,2030,0.484680549376907,0.13913690476190477
102,NT,2040,0.4995483579348925,0.17038690476190477
103,DE,2040,0.7826720314175166,0.5736607142857144
103,DE,2050,0.78254901907371,0.5796130952380952
103,GA,2040,0.7949607929779792,0.5892857142857144
103,GA,2050,0.8113291883964073,0.6071428571428571
103,NT,2025,0.8084985500847635,0.5796130952380952
103,NT,2030,0.7789062422574865,0.5491071428571429
103,NT,2040,0.7872927051870757,0.5773809523809524
104,DE,2040,0.6745374551331244,0.3080357142857143
104,DE,2050,0.6577192151360236,0.32068452380952384
104,GA,2040,0.701322191649616,0.3080357142857143
104,GA,2050,0.6808456902688806,0.3080357142857143
104,NT,2025,0.7996930220847682,0.3861607142857143
104,NT,2030,0.7738910580803089,0.3727678571428572
104,NT,2040,0.6798528820304985,0.2976190476190476
