year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,45250266.52971204,49998.17508728133,40221384.67441611,100625606.06846088,37397835.33564296,51520209.50654163,275065300.2898609
2030,NT,30697527.52223032,117700.54931763525,39887253.43758049,104313704.64986038,41739083.1445817,78389730.19998871,295144999.50355923
2040,DE,16080934.86288921,358363.25298949017,15514219.000769246,45778719.146931134,13913027.714860566,31173910.792598587,122819174.77103822
2040,GA,11189559.72637939,111381.76797442828,13817749.972537369,40109861.87897547,13913027.714860566,30122103.655342866,109263684.7160701
2040,NT,14950497.516196117,296600.07035384583,15058291.476842292,44715263.55813411,13913027.714860566,30988391.7201496,119922072.05653653
2050,DE,28818870.610954024,774377.4441308966,24937952.388696685,75577338.29993238,20869541.57229085,47672260.46154311,198650340.77754793
2050,GA,19758165.309521604,164106.3201580504,22427646.044281043,66033908.682915576,20869541.57229085,46955830.77682948,176209198.70599663
