year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,38464353.56993526,0.0,45737149.65596775,100484346.73537295,38308206.11648513,51513010.94851575,274507067.0262768
2030,NT,27358240.129389018,0.0,47133301.77278034,103275018.36251831,38308206.11648513,78634076.31473812,294708842.69591093
2040,DE,15406238.484455086,240623.8684737684,18592354.235439338,45867493.39876488,12769402.038828375,29771402.061908282,122647514.08786973
2040,GA,10485892.256655484,364594.88528349384,16447747.1451856,40170489.31301048,12769402.038828375,28868730.61526093,109106856.25422436
2040,NT,14270734.606179858,269375.822228012,18368514.26089926,44451733.7177736,12769402.038828375,29624705.244233727,119754465.69014284
2050,DE,29305230.460133806,255029.18970732988,30249103.856158275,74346393.9310828,19154103.058242563,45216654.81582932,198526515.31115413
2050,GA,20038058.600324463,468864.56384760333,26779263.26192341,65457763.009443216,19154103.058242563,44225392.616526395,176123445.11030763
