year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,2113150948.4295268,0.0,686057.2448395162,1507265.2010305922,0.0,515130.1094851575,2115859400.9848819
2030,1502310998.0201359,0.0,706999.5265917049,1549125.2754377725,0.0,786340.7631473813,1505353463.5853128
2040,2207611895.6676197,48449889.2229903,801129.2346228629,1957345.7464432307,0.0,882648.3792140294,2259702908.2508903
2050,2719502386.751894,40101520.32950829,855425.5067712252,2097062.3541078866,0.0,894420.4743235572,2763450815.416605
