snapshot,88,89,90,91,92,93,95,96,97,99,100,101,102,103,104,105,106,107,219,100 new,101 new,102 new,103 new,104 new,105 new,106 new,107 new,219 new,88 new,89 new,90 new,91 new,92 new,93 new,95 new,96 new,97 new,99 new
2013-10-22 16:00:00,-2189.658630928575,576.6882591316262,-690.7410220760539,-7775.522485338205,-1698.1026117405274,8267.078504526251,-5094.307835221583,4985.802435284839,-1435.9022384966283,-12646.3957663834,7060.662649682181,4039.4221399008175,-1507.026792233948,-3396.205223481055,-3494.081967763035,-18239.775989700112,-3172.7706693046694,-1698.1026117405274,-6381.974275026017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-22 17:00:00,-2189.658630928575,3139.460854670496,-956.600930816634,-7775.522485338205,-1698.1026117405274,8267.078504526251,-5094.307835221583,4619.859504838847,-1199.3879499802151,-12646.3957663834,5765.8345950185685,4788.127181177827,-1651.8447328069615,-3396.205223481055,-5529.953689705337,-16554.59059722795,-3172.7706693046694,-1698.1026117405274,-6454.8477195651285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-22 18:00:00,-2189.658630928575,4227.542613642233,-1417.0263203288705,-7775.522485338205,-1698.1026117405274,8267.078504526251,-5094.307835221583,3894.203474950282,-968.6296294181611,-12646.3957663834,4359.850845788553,5611.3750702779425,-530.4207773244871,-3396.205223481055,-5713.782041426541,-15961.047687848742,-3172.7706693046694,-1698.1026117405274,-6762.630902483566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-22 19:00:00,-2189.658630928575,4299.822104097316,-1316.6832936220017,-7775.522485338205,-1698.1026117405274,8267.078504526251,-5094.307835221583,4168.282219268531,-1105.8740783171615,-12646.3957663834,4109.4926278310595,5683.277515298602,-803.0913840118646,-3396.205223481055,-6122.183368500139,-15325.831329722187,-3172.7706693046694,-1698.1026117405274,-6671.505491913447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-22 20:00:00,-2189.658630928575,3867.977653689847,-835.7557805315882,-7775.522485338205,-1698.1026117405274,8267.078504526251,-5094.307835221583,5194.4271623552795,-1495.7724898903562,-12646.3957663834,4095.191313821413,5820.356044458006,-1723.7716874650905,-3396.205223481055,-7031.350844040793,-14532.511665612661,-3172.7706693046694,-1698.1026117405274,-6584.195928867446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-22 21:00:00,-2189.658630928575,2286.0163266084774,-445.1587451975756,-7775.522485338205,-1698.1026117405274,8267.078504526251,-5094.307835221583,6017.812029902561,-1800.2904940721837,-12646.3957663834,4128.164404435809,5555.829514269982,-1548.663636725163,-3396.205223481055,-6561.386831847305,-14837.672425854093,-3172.7706693046694,-1698.1026117405274,-6356.171994275695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-22 22:00:00,-2189.658630928575,2303.003936240343,-458.3782765939268,-7775.522485338205,-1698.1026117405274,8267.078504526251,-5094.307835221583,6035.316916938322,-2000.6601189953217,-12646.3957663834,3700.5455040479137,5084.247348252898,-1328.0566001412171,-3396.205223481055,-6789.400621786726,-14772.994329073917,-3172.7706693046694,-1698.1026117405274,-6244.11431806868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-22 23:00:00,-2189.658630928575,1892.8724834021677,-249.06778514389225,-7775.522485338205,-1698.1026117405274,8267.078504526251,-5094.307835221583,6529.235351206713,-2259.702679463622,-12646.3957663834,3733.761168898409,4833.5685538399475,-1536.8524921719454,-3396.205223481055,-6936.096153120192,-14668.620660238877,-3172.7706693046694,-1698.1026117405274,-6221.305654573622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23 00:00:00,-2189.658630928575,2273.3111286404846,-257.70759958843155,-7775.522485338205,-1698.1026117405274,8267.078504526251,-5094.307835221583,6590.450079283051,-2464.818075586072,-12646.3957663834,3700.5611445853683,4742.682212784833,-1789.2111369060167,-3396.205223481055,-7327.301621800836,-14326.376522466002,-3172.7706693046694,-1698.1026117405274,-6162.542783714289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23 01:00:00,-2189.658630928575,2876.0147523098103,-430.24792660029834,-7775.522485338205,-1698.1026117405274,8267.078504526251,-5094.307835221583,6325.857195256984,-2560.208419646613,-12646.3957663834,3547.2470327806586,4741.453948794474,-2013.3280874731881,-3396.205223481055,-7627.275439577104,-13955.55908659816,-3172.7706693046694,-1698.1026117405274,-6108.369863889697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23 02:00:00,-2189.658630928575,3436.6941704154533,-510.21183262786053,-7775.522485338205,-1698.1026117405274,8267.078504526251,-5094.307835221583,6083.052906193952,-2529.0299568852515,-12646.3957663834,3136.764065231466,5058.905748145039,-2012.3403048757718,-3396.205223481055,-8011.439170390353,-13519.954985947954,-3172.7706693046694,-1698.1026117405274,-6141.459182264447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23 03:00:00,-2189.658630928575,4840.767497884705,-884.0867678083932,-7775.522485338205,-1450.1318016935118,8267.078504526251,-5094.307835221583,5383.127619194636,-2360.6684648625105,-12646.3957663834,2636.4253436318068,5406.043675392976,-2275.771463392759,-3396.205223481055,-8758.6345237143,-12703.255474404323,-3172.7706693046694,-1698.1026117405274,-6162.19892628032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23 04:00:00,-2189.658630928575,4871.034607615254,-972.766539439388,-7775.522485338205,-1698.1026117405274,8267.078504526251,-5094.307835221583,4730.157178861122,-2005.6512700731982,-12646.3957663834,1877.8170370058178,5774.950427858929,-644.944095077175,-3396.205223481055,-7956.2722970377945,-13423.974408345632,-3172.7706693046694,-1698.1026117405274,-6264.231636699268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23 05:00:00,-2189.658630928575,4633.646370540319,1284.299978593962,-7775.522485338205,-906.6247377565377,8267.078504526251,-5094.307835221583,6110.70744950974,-1526.411415514067,-12646.3957663834,2079.977691198739,4978.669439000817,-1358.572640012142,-3396.205223481055,-8758.6345237143,-12434.314406114583,-3172.7706693046694,-1698.1026117405274,-5179.204561759299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23 06:00:00,-2189.658630928575,5538.284833545983,240.42965390540212,-7775.522485338205,-292.372027781558,8267.078504526251,-5094.307835221583,5405.817867369116,-1216.0686712293136,-12646.3957663834,1111.1919418766101,5575.744097651491,-225.53802362605165,-3396.205223481055,-8758.6345237143,-12265.886234218757,-3172.7706693046694,-1698.1026117405274,-5469.480442765796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23 07:00:00,-2189.658630928575,5546.315817202413,-940.274886716581,-7775.522485338205,690.9921027803723,8267.078504526251,-5094.307835221583,5389.619030878439,-1243.6937211456934,-12646.3957663834,872.8689056803287,6339.12787492659,-728.2120025343447,-3396.205223481055,-8758.6345237143,-11394.400405222692,-3172.7706693046694,-1698.1026117405274,-5852.200731383366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23 08:00:00,-2189.658630928575,5628.775030322401,-318.1524439873165,-7775.522485338205,308.0570008493371,8267.078504526251,-5094.307835221583,5280.558184156029,-1324.3053013599874,-12646.3957663834,828.5112858841203,6229.300387915572,-1111.0472056233393,-3396.205223481055,-8758.6345237143,-11374.200602740599,-3172.7706693046694,-1698.1026117405274,-5863.460714688568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23 09:00:00,-2189.658630928575,5688.738882994513,95.27230396383857,-7775.522485338205,38.9434294363125,8267.078504526251,-5094.307835221583,5128.894258021803,-1410.585941309635,-12646.3957663834,1252.5749219503887,6108.444170079388,-1887.784183343716,-3396.205223481055,-8758.6345237143,-11396.78344492313,-3172.7706693046694,-1698.1026117405274,-5852.615790291507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23 10:00:00,-2189.658630928575,5793.920649258486,-80.35228166902016,-7775.522485338205,-73.88338635425794,8267.078504526251,-5094.307835221583,5122.449528301162,-1390.7901075663685,-12646.3957663834,1542.4683505121448,6215.544327602579,-2307.2995956871637,-3396.205223481055,-8758.6345237143,-11222.734171559505,-3172.7706693046694,-1698.1026117405274,-5899.743140581476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23 11:00:00,-2189.658630928575,4828.292661306673,596.3279959336569,-7775.522485338205,-747.4758903331983,8267.078504526251,-5094.307835221583,5920.492187752676,-1410.0355713320023,-12646.3957663834,2476.401565975124,5507.600574759445,-2817.738612316045,-3396.205223481055,-8758.6345237143,-11739.129639584638,-3172.7706693046694,-1698.1026117405274,-5613.93752856733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23 12:00:00,-2189.658630928575,4953.922168399437,-291.9006357407652,-7775.522485338205,-1698.1026117405274,8267.078504526251,-5094.307835221583,5212.692142189011,-1549.3766421621167,-12646.3957663834,3271.5253838367935,5019.201766120527,-2624.4710911189686,-3396.205223481055,-8370.995617187304,-12870.399687883228,-3172.7706693046694,-1698.1026117405274,-5595.460296804951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23 13:00:00,-2189.658630928575,4968.951215348768,-829.0555065426497,-7775.522485338205,-1698.1026117405274,8267.078504526251,-5094.307835221583,4754.125772917572,-1648.2114782118915,-12646.3957663834,3655.9903834310026,4710.928445009285,-2589.2718405921696,-3396.205223481055,-8025.557942047986,-13295.766186687317,-3172.7706693046694,-1698.1026117405274,-5697.054464406136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23 14:00:00,-2189.658630928575,4951.810571811698,-618.0412811881442,-7775.522485338205,-1698.1026117405274,8267.078504526251,-5094.307835221583,4815.842379573696,-1615.496961016046,-12646.3957663834,4056.242699181552,4183.5142534130055,-2559.9957733622505,-3396.205223481055,-8059.348624239035,-13446.170055410159,-3172.7706693046694,-1698.1026117405274,-5678.846731891272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23 15:00:00,-2189.658630928575,4830.604044874338,701.1084930786592,-7775.522485338205,-1698.1026117405274,8267.078504526251,-5094.307835221583,5770.014596748715,-1532.4821884561316,-12646.3957663834,3872.44977295247,4072.716081104437,-2448.2511366619565,-3396.205223481055,-8725.560837796962,-13086.904629676466,-3172.7706693046694,-1698.1026117405274,-5808.746241193731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23 16:00:00,-2189.658630928575,5663.983255295462,599.686369017888,-7775.522485338205,-1291.7270035810825,8267.078504526251,-5094.307835221583,5204.248281634522,-1450.1065563737466,-12646.3957663834,3626.919203711328,3876.0131391378936,-1886.406550607997,-3396.205223481055,-8758.6345237143,-13080.59432638719,-3172.7706693046694,-1698.1026117405274,-5729.52614461043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23 17:00:00,-2189.658630928575,5403.503940772397,-984.6869013437308,-7775.522485338205,-271.5141960177143,8267.078504526251,-5094.307835221583,5749.29044683593,-1167.9190396395643,-12646.3957663834,3415.733804241285,3986.3320397812267,-1604.3416376312834,-3396.205223481055,-8758.6345237143,-12769.510985396331,-3172.7706693046694,-1698.1026117405274,-5640.714631597486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23 18:00:00,-2189.658630928575,5289.544864271539,-2652.8413415441255,-7775.522485338205,1063.6849700050536,8267.078504526251,-5094.307835221583,5981.346547861478,-912.222278585803,-12646.3957663834,2992.557690077294,4126.540690019755,-2071.300325270513,-3396.205223481055,-8758.6345237143,-11800.959197589555,-3172.7706693046694,-1698.1026117405274,-5519.719210493298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23 19:00:00,-2189.658630928575,5351.114872534542,-1162.3486471185524,-7775.522485338205,-257.16911278307725,8267.078504526251,-5094.307835221583,5863.418971652136,-1014.2050687954634,-12646.3957663834,3636.327851308459,3628.5621771066153,-1816.229696161594,-3396.205223481055,-8758.6345237143,-12916.902313554976,-3172.7706693046694,-1698.1026117405274,-5119.7868263809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23 20:00:00,-2189.658630928575,5536.827680985255,772.9524318313261,-7775.522485338205,-1698.1026117405274,8267.078504526251,-5094.307835221583,5452.051717479302,-1352.1483236415206,-12646.3957663834,4051.1744062232847,3056.3119101147704,-1647.389330404174,-3396.205223481055,-8758.6345237143,-13839.602596898752,-3172.7706693046694,-1698.1026117405274,-4766.720078044039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23 21:00:00,-2189.658630928575,4590.484514777739,187.08900404786164,-7775.522485338205,-1698.1026117405274,8267.078504526251,-5094.307835221583,4982.467310730342,-1611.193376987776,-12646.3957663834,4429.616368363733,3004.587174825975,-1410.8837475427263,-3396.205223481055,-7498.782386003757,-14740.561654051575,-3172.7706693046694,-1698.1026117405274,-4563.216499560422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23 22:00:00,-2189.658630928575,4680.115872294572,-1976.6535449091689,-7775.522485338205,-1698.1026117405274,8267.078504526251,-5094.307835221583,3202.381303914821,-1808.9450279464472,-12646.3957663834,4837.839281712473,2866.4495540441394,-492.0048604994099,-3396.205223481055,-5831.793662060385,-16153.6166639619,-3172.7706693046694,-1698.1026117405274,-4374.022201177693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23 23:00:00,-2189.658630928575,4779.051005750837,-1946.2096195657296,-7775.522485338205,-1698.1026117405274,8267.078504526251,-5094.307835221583,3521.6493997623493,-1996.495629525958,-12646.3957663834,3932.7050305249595,4142.798534120447,-595.9954148395082,-3396.205223481055,-6387.152581632728,-15357.084324257055,-3172.7706693046694,-1698.1026117405274,-5697.992557997388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
