year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,125550854.63412033,151357.02092181,39880288.10128402,72463621.27528882,15130152.62365348,29131692.362209402,282307966.01747787
2030,NT,104008247.41201457,13435.745462322537,48192211.6340002,89622793.74645756,20173536.831537973,38842256.48294587,300852481.8524185
2040,DE,45302095.43745406,185063.2722242887,18270558.811051574,37074465.728233255,8337099.650983082,16184273.534560777,125353556.43450704
2040,GA,34259969.719706364,9176.66235467213,17497708.457159787,35133037.270558454,8337099.650983082,16184273.534560777,111421265.29532313
2040,NT,42914012.499818966,96321.62930486257,18133393.42802223,36709967.558796585,8337099.650983082,16184273.534560777,122375068.30148649
2050,DE,73854132.61874762,1344052.1723684364,27681057.90050822,58556272.22627867,12505649.476474622,29131692.362209402,203072856.75658697
2050,GA,56207461.073288016,85487.75323387363,26552026.76349659,55515901.6292852,12505649.476474622,29125836.921090394,179992363.61686867
