,lower_bound,upper_bound,count,percent_of_high,percent_of_total
2,188.936,252.318,4175,59.95978744793911,8.068568336425479
97,6210.207,6273.589,985,14.146201349992818,1.9036023500309214
96,6146.826,6210.207,884,12.695677150653454,1.7084106369820655
95,6083.444,6146.826,324,4.653166738474796,0.6261595547309833
98,6273.589,6336.971,275,3.949447077409163,0.5314625850340136
4,315.7,379.081,99,1.4218009478672986,0.1913265306122449
99,6336.971,6400.353,86,1.2350998132988655,0.16620284477427333
94,6020.062,6083.444,85,1.220738187562832,0.16427025355596783
0,62.171,125.554,33,0.47393364928909953,0.06377551020408163
1,125.554,188.936,5,0.07180812868016659,0.00966295609152752
