,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,62.171,125.554,33,0.47393364928909953,0.06377551020408163
1,125.554,188.936,5,0.07180812868016659,0.00966295609152752
2,188.936,252.318,4175,59.95978744793911,8.068568336425479
3,252.318,315.7,0,0.0,0.0
4,315.7,379.081,99,1.4218009478672986,0.1913265306122449
5,379.081,442.463,0,0.0,0.0
6,442.463,505.845,0,0.0,0.0
7,505.845,569.227,0,0.0,0.0
8,569.227,632.609,0,0.0,0.0
9,632.609,695.99,0,0.0,0.0
10,695.99,759.372,0,0.0,0.0
11,759.372,822.754,0,0.0,0.0
12,822.754,886.136,0,0.0,0.0
13,886.136,949.518,0,0.0,0.0
14,949.518,1012.9,0,0.0,0.0
15,1012.9,1076.281,0,0.0,0.0
16,1076.281,1139.663,0,0.0,0.0
17,1139.663,1203.045,0,0.0,0.0
18,1203.045,1266.427,0,0.0,0.0
19,1266.427,1329.809,0,0.0,0.0
20,1329.809,1393.19,0,0.0,0.0
21,1393.19,1456.572,0,0.0,0.0
22,1456.572,1519.954,0,0.0,0.0
23,1519.954,1583.336,0,0.0,0.0
24,1583.336,1646.718,0,0.0,0.0
25,1646.718,1710.099,0,0.0,0.0
26,1710.099,1773.481,0,0.0,0.0
27,1773.481,1836.863,0,0.0,0.0
28,1836.863,1900.245,0,0.0,0.0
29,1900.245,1963.627,0,0.0,0.0
30,1963.627,2027.008,0,0.0,0.0
31,2027.008,2090.39,0,0.0,0.0
32,2090.39,2153.772,0,0.0,0.0
33,2153.772,2217.154,0,0.0,0.0
34,2217.154,2280.536,0,0.0,0.0
35,2280.536,2343.917,0,0.0,0.0
36,2343.917,2407.299,0,0.0,0.0
37,2407.299,2470.681,0,0.0,0.0
38,2470.681,2534.063,0,0.0,0.0
39,2534.063,2597.445,0,0.0,0.0
40,2597.445,2660.826,0,0.0,0.0
41,2660.826,2724.208,0,0.0,0.0
42,2724.208,2787.59,0,0.0,0.0
43,2787.59,2850.972,0,0.0,0.0
44,2850.972,2914.354,0,0.0,0.0
45,2914.354,2977.735,0,0.0,0.0
46,2977.735,3041.117,0,0.0,0.0
47,3041.117,3104.499,0,0.0,0.0
48,3104.499,3167.881,0,0.0,0.0
49,3167.881,3231.263,0,0.0,0.0
50,3231.263,3294.644,0,0.0,0.0
51,3294.644,3358.026,0,0.0,0.0
52,3358.026,3421.408,0,0.0,0.0
53,3421.408,3484.79,0,0.0,0.0
54,3484.79,3548.172,0,0.0,0.0
55,3548.172,3611.553,0,0.0,0.0
56,3611.553,3674.935,0,0.0,0.0
57,3674.935,3738.317,0,0.0,0.0
58,3738.317,3801.699,0,0.0,0.0
59,3801.699,3865.081,0,0.0,0.0
60,3865.081,3928.463,0,0.0,0.0
61,3928.463,3991.844,0,0.0,0.0
62,3991.844,4055.226,0,0.0,0.0
63,4055.226,4118.608,0,0.0,0.0
64,4118.608,4181.99,0,0.0,0.0
65,4181.99,4245.372,0,0.0,0.0
66,4245.372,4308.753,0,0.0,0.0
67,4308.753,4372.135,0,0.0,0.0
68,4372.135,4435.517,0,0.0,0.0
69,4435.517,4498.899,0,0.0,0.0
70,4498.899,4562.281,0,0.0,0.0
71,4562.281,4625.662,0,0.0,0.0
72,4625.662,4689.044,0,0.0,0.0
73,4689.044,4752.426,0,0.0,0.0
74,4752.426,4815.808,0,0.0,0.0
75,4815.808,4879.19,0,0.0,0.0
76,4879.19,4942.571,0,0.0,0.0
77,4942.571,5005.953,0,0.0,0.0
78,5005.953,5069.335,0,0.0,0.0
79,5069.335,5132.717,0,0.0,0.0
80,5132.717,5196.099,0,0.0,0.0
81,5196.099,5259.48,1,0.014361625736033319,0.001932591218305504
82,5259.48,5322.862,1,0.014361625736033319,0.001932591218305504
83,5322.862,5386.244,2,0.028723251472066638,0.003865182436611008
84,5386.244,5449.626,5,0.07180812868016659,0.00966295609152752
85,5449.626,5513.008,2,0.028723251472066638,0.003865182436611008
86,5513.008,5576.389,0,0.0,0.0
87,5576.389,5639.771,0,0.0,0.0
88,5639.771,5703.153,0,0.0,0.0
89,5703.153,5766.535,0,0.0,0.0
90,5766.535,5829.917,0,0.0,0.0
91,5829.917,5893.298,0,0.0,0.0
92,5893.298,5956.68,0,0.0,0.0
93,5956.68,6020.062,1,0.014361625736033319,0.001932591218305504
94,6020.062,6083.444,85,1.220738187562832,0.16427025355596783
95,6083.444,6146.826,324,4.653166738474796,0.6261595547309833
96,6146.826,6210.207,884,12.695677150653454,1.7084106369820655
97,6210.207,6273.589,985,14.146201349992818,1.9036023500309214
98,6273.589,6336.971,275,3.949447077409163,0.5314625850340136
99,6336.971,6400.353,86,1.2350998132988655,0.16620284477427333
