year,scenario,utilization_rate,congestion_rate
2025,NT,0.6289873974139701,0.5132362155388471
2030,NT,0.6327282067049881,0.5120614035087719
2040,DE,0.6476182563528228,0.518953634085213
2040,GA,0.6397674220479366,0.5150375939849624
2040,NT,0.6460132126009938,0.5163690476190477
2050,DE,0.6528879759575025,0.5191102756892231
2050,GA,0.6446027148425,0.5173088972431078
