line,scenario,year,utilization_rate,congestion_rate
88,DE,2040,0.9948572464486595,0.9657738095238096
88,DE,2050,0.9936327673793819,0.9598214285714287
88,GA,2040,0.9955671905726698,0.9761904761904763
88,GA,2050,0.9950374801367983,0.9717261904761906
88,NT,2025,0.9986231168833104,0.992559523809524
88,NT,2030,0.997083250325558,0.9761904761904763
88,NT,2040,0.9951017859606842,0.96875
89,DE,2040,0.6933953080412617,0.19196428571428573
89,DE,2050,0.6871575756145923,0.18452380952380953
89,GA,2040,0.7097992373483977,0.1949404761904762
89,GA,2050,0.6991710504874554,0.193452380952381
89,NT,2025,0.6989977736790246,0.06994047619047619
89,NT,2030,0.7246847844125422,0.19642857142857142
89,NT,2040,0.6961604346156224,0.18898809523809526
90,DE,2040,0.49993714159933256,0.07142857142857144
90,DE,2050,0.5305629886231994,0.0818452380952381
90,GA,2040,0.4570648751985775,0.052083333333333336
90,GA,2050,0.4843384266873305,0.06547619047619048
90,NT,2025,0.3569957995714177,0.022321428571428575
90,NT,2030,0.42163845638332387,0.049107142857142856
90,NT,2040,0.49200938762951524,0.06994047619047619
91,DE,2040,0.9823006817313614,0.9032738095238095
91,DE,2050,0.9831006353505194,0.8913690476190477
91,GA,2040,0.9796954060858487,0.8824404761904762
91,GA,2050,0.98141901879553,0.8943452380952381
91,NT,2025,0.9895760709175608,0.9449404761904763
91,NT,2030,0.9776268600430081,0.8705357142857144
91,NT,2040,0.9818221798100571,0.898809523809524
92,DE,2040,0.8773381695431935,0.7916666666666666
92,DE,2050,0.9069528859151809,0.8080357142857144
92,GA,2040,0.906963102869207,0.8273809523809524
92,GA,2050,0.8849814676291398,0.787202380952381
92,NT,2025,0.819646291455864,0.648809523809524
92,NT,2030,0.8812912409023421,0.7693452380952381
92,NT,2040,0.8833099636805041,0.7723214285714286
93,DE,2040,1.0,1.0
93,DE,2050,1.0,1.0
93,GA,2040,1.0,1.0
93,GA,2050,1.0,1.0
93,NT,2025,1.0,1.0
93,NT,2030,1.0,1.0
93,NT,2040,1.0,1.0
95,DE,2040,0.9769485051495551,0.9479166666666666
95,DE,2050,0.9712051355797617,0.9434523809523809
95,GA,2040,0.9831507954780326,0.9672619047619048
95,GA,2050,0.9788509682199383,0.9538690476190476
95,NT,2025,0.9978548939475199,0.9940476190476191
