year,hour,ES1 0 CCGT,ES1 0 CCGT new,ES1 0 onwind,ES1 0 onwind new,PT1 0 CCGT,PT1 0 CCGT new,PT1 0 onwind,PT1 0 onwind new
2025,63,22759.15922957502,0.0,1380.4018385385248,0.0,4145.0,7605.610502394853,913.5010819432687,0.0
2025,64,23818.305832010305,0.0,1226.1277702813227,0.0,4145.0,7605.610502394853,788.8274374795479,0.0
2025,65,26305.331999999995,0.0,1341.8081210102132,0.0,4145.0,7605.610502394853,845.8272303087065,0.0
2025,66,26305.331999999995,0.0,1567.007838502697,0.0,4145.0,7605.610502394853,1024.2713060263025,0.0
2025,67,26305.331999999995,0.0,1715.2844141487444,0.0,4145.0,7605.610502394853,1143.507968908134,0.0
2025,68,26305.331999999995,0.0,1765.5614388210618,0.0,4145.0,7605.610502394853,1195.1339420116694,0.0
2025,69,24136.715873484332,0.0,1751.684298366701,0.0,4145.0,7605.610502394853,1216.330443153623,0.0
2025,70,20346.415910387692,0.0,1813.3560431584906,0.0,4145.0,7605.610502394853,1269.9824962473356,0.0
2025,71,17227.2657482316,0.0,1612.835544825636,0.0,4145.0,7605.610502394853,1265.5523996475608,0.0
2025,72,14284.970860301682,0.0,1536.365182569111,0.0,4145.0,7605.610502394853,1290.8357576479557,0.0
2025,73,12404.234364078231,0.0,1497.118648737412,0.0,4145.0,7605.610502394853,1288.4973381606594,0.0
2025,74,11499.776699920123,0.0,1522.8365593711521,0.0,4145.0,7605.610502394853,1282.6647154293369,0.0
2025,75,11123.820582035183,0.0,1587.2372662345483,0.0,4145.0,7605.610502394853,1322.5471494512135,0.0
2025,76,11508.850038258668,0.0,1612.1065594075867,0.0,4145.0,7605.610502394853,1343.4571175203628,0.0
2025,77,13564.305328138664,0.0,1669.3283159753207,0.0,4145.0,7605.610502394853,1369.2667109431593,0.0
2025,78,17278.100867320398,0.0,1744.444953671277,0.0,4145.0,7605.610502394853,1409.1533232237632,0.0
2025,79,20983.79674741213,0.0,1756.6870801065356,0.0,4145.0,7605.610502394853,1442.203736720845,0.0
2025,80,23948.670819485968,0.0,1760.3033169486632,0.0,4145.0,7605.610502394853,1432.9394799984225,0.0
2025,81,25791.376553446684,0.0,1582.6990625550352,0.0,4145.0,7605.610502394853,1313.7035729315514,0.0
2025,82,26305.331999999995,0.0,1215.3294225859177,0.0,4145.0,7605.610502394853,1125.5118498937331,0.0
2025,83,26230.233311243996,0.0,937.204109243739,0.0,4145.0,7605.610502394853,690.7655075510556,0.0
2025,84,25614.577983113144,0.0,949.2441378603895,0.0,4145.0,7605.610502394853,687.8585382562021,0.0
2025,85,24437.96103607627,0.0,877.473297924585,0.0,4145.0,7605.610502394853,629.1326132411697,0.0
2025,86,23600.08875480342,0.0,812.1271459124645,0.0,4145.0,7605.610502394853,585.6497615225137,0.0
2025,87,23254.071774990633,0.0,736.314821119468,0.0,4145.0,7605.610502394853,529.6842340037126,0.0
2025,88,23759.828580153102,0.0,712.3901066164846,0.0,4145.0,7605.610502394853,449.7288770067908,0.0
2025,89,26305.331999999995,0.0,938.4358731456072,0.0,4145.0,7605.610502394853,498.33884430623584,0.0
2025,90,26305.331999999995,0.0,1242.0587170850063,0.0,4145.0,7605.610502394853,727.8658976118112,0.0
2025,91,26305.331999999995,0.0,1314.4625410259346,0.0,4145.0,7605.610502394853,938.8102258084407,0.0
2025,92,26250.62458043632,0.0,1303.384865442906,0.0,4145.0,7605.610502394853,1026.898221733984,0.0
2025,93,24394.879163438025,0.0,1283.1900510352511,0.0,4145.0,7605.610502394853,1054.6382149564404,0.0
2025,94,21571.26201225099,0.0,1236.505243061509,0.0,4145.0,7605.610502394853,967.1200212346193,0.0
2025,95,18964.825718019853,0.0,1126.3619870621558,0.0,4145.0,7605.610502394853,789.055569328547,0.0
2025,96,16319.398075952959,0.0,1063.2600044155065,0.0,4145.0,7605.610502394853,629.1388771303798,0.0
2025,97,13959.933910030508,0.0,969.9394544158412,0.0,4145.0,7605.610502394853,536.4861611928192,0.0
2025,98,12849.496122845516,0.0,894.4138335455609,0.0,4145.0,7605.610502394853,527.4233016431475,0.0
2025,99,12273.39321579811,0.0,866.1171495841621,0.0,4145.0,7605.610502394853,507.6944306340984,0.0
2035,0,0.0,28151.382075198027,5319.767162859983,0.0,4145.0,15895.610502394853,734.0296211305774,0.0
2035,1,25204.344370940104,0.0,4920.986298512491,0.0,4145.0,15895.610502394853,572.6280283446802,0.0
2035,2,0.0,22033.275786611975,4651.677668472011,0.0,4145.0,15895.610502394853,530.117812177009,0.0
2035,3,0.0,20062.039047554415,4298.965112479093,0.0,4145.0,15895.610502394853,512.9455297638184,0.0
2035,4,0.0,19163.909695028866,4198.93942937619,0.0,4145.0,15895.610502394853,540.754936528624,0.0
2035,5,0.0,19319.24364277847,3842.037820868217,0.0,4145.0,15895.610502394853,549.9653741975037,0.0
2035,6,0.0,19735.349096268903,3736.234950694466,0.0,4145.0,15895.610502394853,552.3085560482104,0.0
2035,7,0.0,18940.698199928294,3602.5916752355356,0.0,4145.0,15895.610502394853,469.29985371136985,0.0
2035,8,0.0,19622.896956972618,3538.623604406482,0.0,4145.0,15895.610502394853,404.60670193867804,0.0
2035,9,0.0,23469.683061836997,3514.5589714413027,0.0,4145.0,15895.610502394853,391.50290493652636,0.0
2035,10,0.0,28137.557009285192,3188.339507833691,0.0,4145.0,15895.610502394853,238.883334687921,0.0
2035,11,0.0,29841.371672173194,3978.6661788293704,0.0,4145.0,15895.610502394853,287.67475638748266,0.0
2035,12,0.0,30397.188859683316,4879.478081417385,0.0,4145.0,15895.610502394853,309.5583574275742,0.0
2035,13,0.0,28995.29009002387,5402.804188986859,0.0,4145.0,15895.610502394853,446.1808216078293,0.0
2035,14,0.0,26169.200356405338,5362.353029819921,0.0,4145.0,15895.610502394853,599.0989840410901,0.0
2035,15,0.0,25673.939263440778,4845.728014774246,0.0,4145.0,15895.610502394853,685.0818608782041,0.0
2035,16,0.0,27889.183704660063,3985.5692540543987,0.0,4145.0,15895.610502394853,601.068774240542,0.0
2035,17,3210.2343163494443,32078.392561140892,3916.4079474032123,0.0,4145.0,15895.610502394853,570.7133610784306,0.0
2035,18,6666.610188232769,32078.392561140892,3917.0046807333847,0.0,4145.0,15895.610502394853,506.047763984647,0.0
2035,19,8697.665909010435,32078.392561140892,3894.2012645097416,0.0,4145.0,15895.610502394853,479.7069549299791,0.0
2035,20,9674.650169978499,32078.392561140892,3927.3101621340884,0.0,4145.0,15895.610502394853,480.05144080239967,0.0
2035,21,0.0,31236.23064096652,4034.17875948556,0.0,4145.0,15895.610502394853,446.40450999144315,0.0
2035,22,3983.321454396102,32078.392561140892,3236.1280103770987,0.0,4145.0,15895.610502394853,430.6708508286072,0.0
2035,23,0.0,29238.436792148368,3710.9589243410815,0.0,4145.0,15895.610502394853,492.31811492441483,0.0
2035,24,0.0,23739.20251083692,4129.007087252249,0.0,4145.0,15895.610502394853,543.8869298059686,0.0
2035,25,0.0,20198.17765510339,4420.761190658602,0.0,4145.0,15895.610502394853,573.4649232076563,0.0
2035,26,0.0,18193.098544376135,4722.299028128876,0.0,4145.0,15895.610502394853,578.866835200057,0.0
2035,27,0.0,18104.494710188676,4717.591826495207,0.0,4145.0,15895.610502394853,479.65181651658645,0.0
2035,28,0.0,19266.32001855891,4977.39444349567,0.0,4145.0,15895.610502394853,500.8222626520816,0.0
2035,29,0.0,24234.805498994974,5065.170047806531,0.0,4145.0,15895.610502394853,527.16636674749,0.0
2035,30,280.1437004966119,32078.392561140892,5229.071089813563,0.0,4145.0,15895.610502394853,455.8289717665832,0.0
2035,31,7690.915720377865,32078.392561140892,5321.451963235993,0.0,4145.0,15895.610502394853,365.6601816457762,0.0
2035,32,14688.381233808997,32078.392561140892,5444.208679095935,0.0,4145.0,15895.610502394853,329.4728944291782,0.0
2035,33,26305.331999999995,24520.653403328943,5617.395514475667,0.0,4145.0,15895.610502394853,299.28490830801246,0.0
2035,34,26305.331999999995,26556.77111977268,4755.304998800419,0.0,4145.0,15895.610502394853,151.72773870054925,0.0
2035,35,26305.331999999995,24699.67156787584,6372.981160334095,0.0,4145.0,15895.610502394853,97.46273561890676,0.0
2035,36,26305.331999999995,22455.38652796208,7315.92870256429,0.0,4145.0,15895.610502394853,87.6782466159439,0.0
2035,37,14761.058697075314,32078.392561140892,7981.728547372705,0.0,4145.0,15895.610502394853,78.75386926602704,0.0
2035,38,12975.436261062076,32078.392561140892,8194.275978105174,0.0,4145.0,15895.610502394853,82.6818938660499,0.0
2035,39,12507.73626563666,32078.392561140892,8129.223632810224,0.0,4145.0,15895.610502394853,94.25800680237238,0.0
2035,40,26305.331999999995,20864.916291944253,7230.582632435028,0.0,4145.0,15895.610502394853,130.1298111277919,0.0
2035,41,26305.331999999995,26842.65444466577,7663.235942021408,0.0,4145.0,15895.610502394853,261.38136445940773,0.0
2035,42,22131.3612280611,32078.392561140892,8056.302524870651,0.0,4145.0,15895.610502394853,414.51113802781657,0.0
2035,43,26305.331999999995,27371.54408802862,8189.956070321529,0.0,4145.0,15895.610502394853,556.9485405459709,0.0
2035,44,26305.331999999995,26190.99767224614,8133.232166214099,0.0,4145.0,15895.610502394853,644.3944053843007,0.0
2035,45,26305.331999999995,22086.42456193159,8041.991216911359,0.0,4145.0,15895.610502394853,724.6077573805575,0.0
2035,46,10622.036466041043,32078.392561140892,6690.114190742828,0.0,4145.0,15895.610502394853,911.1510111714191,0.0
2035,47,3006.9018723220524,32078.392561140892,6541.636265043381,0.0,4145.0,15895.610502394853,1032.4029893911313,0.0
2035,48,0.0,29148.253441693094,6326.634221581635,0.0,4145.0,15895.610502394853,1115.1472087994034,0.0
2035,49,0.0,25777.103073152393,5896.857419059332,0.0,4145.0,15895.610502394853,1106.5014417182415,0.0
2035,50,0.0,23840.844424968145,5814.531592642195,0.0,4145.0,15895.610502394853,1152.9105920693544,0.0
2035,51,0.0,23567.36254530325,5704.12323250916,0.0,4145.0,15895.610502394853,1154.8991233010383,0.0
2035,52,0.0,24206.155112234337,5786.932377041689,0.0,4145.0,15895.610502394853,1190.5721863542717,0.0
2035,53,0.0,28444.81261325293,5710.640473846133,0.0,4145.0,15895.610502394853,1237.867223577225,0.0
2035,54,4200.477067259333,32078.392561140892,5501.205415009937,0.0,4145.0,15895.610502394853,1324.890749518986,0.0
2035,55,11800.398455247983,32078.392561140892,5048.537140574848,0.0,4145.0,15895.610502394853,1426.5671312012362,0.0
2035,56,26305.331999999995,24708.258183495498,4599.161838357315,0.0,4145.0,15895.610502394853,1490.9915445455165,0.0
2035,57,22863.776187993783,32078.392561140892,3682.8814889248306,0.0,4145.0,15895.610502394853,1409.9034435435528,0.0
2035,58,24475.155847705435,32078.392561140892,2294.012219129305,0.0,4145.0,15895.610502394853,1155.22011435209,0.0
2035,59,26305.331999999995,29768.089543441358,1777.9504219409807,0.0,4145.0,15895.610502394853,1051.2168462424086,0.0
2035,60,26305.331999999995,28982.682408870078,1491.273367718084,0.0,4145.0,15895.610502394853,1110.7678980109995,0.0
2035,61,26305.331999999995,26788.323476629528,1402.0737517162124,0.0,4145.0,15895.610502394853,1038.208521894446,0.0
2035,62,26305.331999999995,25451.827413730673,1424.0596846606477,0.0,4145.0,15895.610502394853,978.9301857303955,0.0
2035,63,26305.331999999995,25056.76746538053,1380.4018385385248,0.0,4145.0,15895.610502394853,913.5010819432687,0.0
2035,64,26305.331999999995,26893.56859743908,1226.1277702813227,0.0,4145.0,15895.610502394853,788.8274374795479,0.0
2035,65,26305.331999999995,32078.392561140892,1341.8081210102132,0.0,4145.0,15895.610502394853,845.8272303087065,0.0
2035,66,26305.331999999995,32078.392561140892,1567.007838502697,0.0,4145.0,15895.610502394853,1024.2713060263025,0.0
2035,67,26305.331999999995,32078.392561140892,1715.2844141487444,0.0,4145.0,15895.610502394853,1143.507968908134,0.0
2035,68,26305.331999999995,32078.392561140892,1765.5614388210618,0.0,4145.0,15895.610502394853,1195.1339420116694,0.0
2035,69,26305.331999999995,28492.172765282794,1751.684298366701,0.0,4145.0,15895.610502394853,1216.330443153623,0.0
2035,70,15254.931015693175,32078.392561140892,1813.3560431584906,0.0,4145.0,15895.610502394853,1269.9824962473356,0.0
2035,71,8811.589686313679,32078.392561140892,1612.835544825636,0.0,4145.0,15895.610502394853,1265.5523996475608,0.0
2035,72,2876.328893095675,32078.392561140892,1536.365182569111,0.0,4145.0,15895.610502394853,1290.8357576479557,0.0
2035,73,0.0,31151.615785623984,1497.118648737412,0.0,4145.0,15895.610502394853,1288.4973381606594,0.0
2035,74,0.0,29362.466712093228,1522.8365593711521,0.0,4145.0,15895.610502394853,1282.6647154293369,0.0
2035,75,0.0,28715.65154443355,1587.2372662345483,0.0,4145.0,15895.610502394853,1322.5471494512135,0.0
2035,76,0.0,29531.916452164944,1612.1065594075867,0.0,4145.0,15895.610502394853,1343.4571175203628,0.0
2035,77,1647.9925471709503,32078.392561140892,1669.3283159753207,0.0,4145.0,15895.610502394853,1369.2667109431593,0.0
2035,78,9191.400888006501,32078.392561140892,1744.444953671277,0.0,4145.0,15895.610502394853,1409.1533232237632,0.0
2035,79,26305.331999999995,22421.82024749783,1756.6870801065356,0.0,4145.0,15895.610502394853,1442.203736720845,0.0
2035,80,26305.331999999995,28345.731305301495,1760.3033169486632,0.0,4145.0,15895.610502394853,1432.9394799984225,0.0
2035,81,26305.331999999995,31731.869225903916,1582.6990625550352,0.0,4145.0,15895.610502394853,1313.7035729315514,0.0
2035,82,26305.331999999995,32078.392561140892,1215.3294225859177,0.0,4145.0,15895.610502394853,1125.5118498937331,0.0
2035,83,26305.331999999995,31328.4367010643,937.204109243739,0.0,4145.0,15895.610502394853,690.7655075510556,0.0
2035,84,26305.331999999995,30106.199778220413,949.2441378603895,0.0,4145.0,15895.610502394853,687.8585382562021,0.0
2035,85,26305.331999999995,27621.270630930216,877.473297924585,0.0,4145.0,15895.610502394853,629.1326132411697,0.0
2035,86,26305.331999999995,25835.80965951662,812.1271459124645,0.0,4145.0,15895.610502394853,585.6497615225137,0.0
2035,87,19237.795132815518,32078.392561140892,736.314821119468,0.0,4145.0,15895.610502394853,529.6842340037126,0.0
2035,88,26305.331999999995,25916.857490801918,712.3901066164846,0.0,4145.0,15895.610502394853,449.7288770067908,0.0
2035,89,26305.331999999995,31980.406447453264,938.4358731456072,0.0,4145.0,15895.610502394853,498.33884430623584,0.0
2035,90,26305.331999999995,32078.392561140892,1242.0587170850063,0.0,4145.0,15895.610502394853,727.8658976118112,0.0
2035,91,26305.331999999995,32078.392561140892,1314.4625410259346,0.0,4145.0,15895.610502394853,938.8102258084407,0.0
2035,92,26305.331999999995,32078.392561140892,1303.384865442906,0.0,4145.0,15895.610502394853,1026.898221733984,0.0
2035,93,26305.331999999995,28375.01302826977,1283.1900510352511,0.0,4145.0,15895.610502394853,1054.6382149564404,0.0
2035,94,26305.331999999995,22591.789638613984,1236.505243061509,0.0,4145.0,15895.610502394853,967.1200212346193,0.0
2035,95,11314.014812699128,32078.392561140892,1126.3619870621558,0.0,4145.0,15895.610502394853,789.055569328547,0.0
2035,96,5796.877247757306,32078.392561140892,1063.2600044155065,0.0,4145.0,15895.610502394853,629.1388771303798,0.0
2035,97,26305.331999999995,6663.145339362241,969.9394544158412,0.0,4145.0,15895.610502394853,536.4861611928192,0.0
2035,98,0.0,30662.828328254967,894.4138335455609,0.0,4145.0,15895.610502394853,527.4233016431475,0.0
2035,99,0.0,29462.194329169113,866.1171495841621,0.0,4145.0,15895.610502394853,507.6944306340984,0.0
2045,0,0.0,47084.56997262454,5319.767162859983,0.0,4145.0,24129.269551328016,734.0296211305774,0.0
2045,1,0.0,42808.39605633039,4920.986298512491,0.0,4145.0,23711.671144113912,572.6280283446802,0.0
2045,2,0.0,38755.13343190825,4651.677668472011,0.0,4145.0,22869.181360281582,530.117812177009,0.0
2045,3,0.0,36391.55630693791,4298.965112479093,0.0,4145.0,22106.353642694772,512.9455297638184,0.0
2045,4,0.0,35496.09852858509,4198.93942937619,0.0,4145.0,21628.544235929967,540.754936528624,0.0
2045,5,0.0,35864.746254632366,3842.037820868217,0.0,4145.0,21325.333798261086,549.9653741975037,0.0
2045,6,0.0,36531.42623730773,3736.234950694466,0.0,4145.0,21232.99061641038,552.3085560482104,0.0
2045,7,0.0,35898.63534332729,3602.5916752355356,0.0,4145.0,20577.99931874722,469.29985371136985,0.0
2045,8,0.0,36497.05176219451,3538.623604406482,0.0,4145.0,20930.692470519913,404.60670193867804,0.0
2045,9,0.0,41237.18258718887,3514.5589714413027,0.0,4145.0,21921.796267522066,391.50290493652636,0.0
2045,10,0.0,46602.48647515644,3188.339507833691,0.0,4145.0,23289.41583777067,238.883334687921,0.0
2045,11,0.0,48663.781035828724,3978.6661788293704,0.0,4145.0,24185.610502394855,287.67475638748266,0.0
2045,12,0.0,49959.077870959394,4879.478081417385,0.0,4145.0,24185.610502394855,309.5583574275742,0.0
2045,13,0.0,48927.89622294294,5402.804188986859,0.0,4145.0,23460.118350850764,446.1808216078293,0.0
2045,14,0.0,45230.145475227466,5362.353029819921,0.0,4145.0,22986.2001884175,599.0989840410901,0.0
2045,15,0.0,44437.078384641136,4845.728014774246,0.0,4145.0,22825.21731158039,685.0818608782041,0.0
2045,16,0.0,46956.376247787186,3985.5692540543987,0.0,4145.0,23149.23039821805,601.068774240542,0.0
2045,17,0.0,56947.94217946429,3916.4079474032123,0.0,4145.0,24185.610502394855,570.7133610784306,0.0
2045,18,1665.4937393449436,60434.31796303096,3917.0046807333847,0.0,4145.0,24185.610502394855,506.047763984647,0.0
2045,19,4687.2364241064315,60434.31796303096,3894.2012645097416,0.0,4145.0,24185.610502394855,479.7069549299791,0.0
2045,20,6169.443022468877,60434.31796303096,3927.3101621340884,0.0,4145.0,24185.610502394855,480.05144080239967,0.0
2045,21,0.0,50864.810347512095,4034.17875948556,0.0,4145.0,24185.610502394855,446.40450999144315,0.0
2045,22,0.0,57695.98265768968,3236.1280103770987,0.0,4145.0,24185.610502394855,430.6708508286072,0.0
2045,23,0.0,47729.9349653519,3710.9589243410815,0.0,4145.0,24185.610502394855,492.31811492441483,0.0
2045,24,0.0,40238.049121965836,4129.007087252249,0.0,4145.0,23674.412242652623,543.8869298059686,0.0
2045,25,0.0,36078.88581874476,4420.761190658602,0.0,4145.0,22702.834249250936,573.4649232076563,0.0
2045,26,0.0,33833.36552852025,4722.299028128876,0.0,4145.0,22106.432337258535,578.866835200057,0.0
2045,27,0.0,33717.67502537609,4717.591826495207,0.0,4145.0,22037.647355942005,479.65181651658645,0.0
2045,28,0.0,35607.411918067635,4977.39444349567,0.0,4145.0,22031.47690980651,500.8222626520816,0.0
2045,29,0.0,42963.738304288505,5065.170047806531,0.0,4145.0,22182.132805711102,527.16636674749,0.0
2045,30,0.0,53882.29916061157,5229.071089813563,0.0,4145.0,23468.47020069201,455.8289717665832,0.0
2045,31,3832.549361294072,60434.31796303096,5321.451963235993,0.0,4145.0,24185.610502394855,365.6601816457762,0.0
2045,32,14371.663087729621,60434.31796303096,5444.208679095935,0.0,4145.0,24185.610502394855,329.4728944291782,0.0
2045,33,26305.331999999995,54660.657847283735,5617.395514475667,0.0,4145.0,24185.610502394855,299.28490830801246,0.0
2045,34,26305.331999999995,57208.50489390382,4755.304998800419,0.0,4145.0,24185.610502394855,151.72773870054925,0.0
2045,35,26305.331999999995,55204.00742076334,6372.981160334095,0.0,4145.0,24185.610502394855,97.46273561890676,0.0
2045,36,26305.331999999995,52304.061545781806,7315.92870256429,0.0,4145.0,24185.610502394855,87.6782466159439,0.0
2045,37,26305.331999999995,49750.50730981723,7981.728547372705,0.0,4145.0,24185.610502394855,78.75386926602704,0.0
2045,38,26305.331999999995,47180.3514653473,8194.275978105174,0.0,4145.0,24185.610502394855,82.6818938660499,0.0
2045,39,26305.331999999995,46452.18147963124,8129.223632810224,0.0,4145.0,24185.610502394855,94.25800680237238,0.0
2045,40,26305.331999999995,49897.34211817606,7230.582632435028,0.0,4145.0,24185.610502394855,130.1298111277919,0.0
2045,41,25018.25511725097,60434.31796303096,7663.235942021408,0.0,4145.0,24185.610502394855,261.38136445940773,0.0
2045,42,26305.331999999995,60434.31796303096,8056.302524870651,0.0,4145.0,24185.610502394855,414.51113802781657,0.0
2045,43,26305.331999999995,60354.73518911229,8189.956070321529,0.0,4145.0,24185.610502394855,556.9485405459709,0.0
2045,44,26305.331999999995,58600.16885054724,8133.232166214099,0.0,4145.0,24185.610502394855,644.3944053843007,0.0
2045,45,26305.331999999995,52438.61389001399,8041.991216911359,0.0,4145.0,24185.610502394855,724.6077573805575,0.0
2045,46,26305.331999999995,43320.85920429039,6690.114190742828,0.0,4145.0,24185.610502394855,911.1510111714191,0.0
