,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,62.171,113.025,489,89.88970588235294,0.4725185528756957
1,113.025,163.878,0,0.0,0.0
2,163.878,214.731,0,0.0,0.0
3,214.731,265.584,0,0.0,0.0
4,265.584,316.437,0,0.0,0.0
5,316.437,367.29,0,0.0,0.0
6,367.29,418.143,0,0.0,0.0
7,418.143,468.996,0,0.0,0.0
8,468.996,519.849,0,0.0,0.0
9,519.849,570.702,0,0.0,0.0
10,570.702,621.555,0,0.0,0.0
11,621.555,672.408,0,0.0,0.0
12,672.408,723.261,0,0.0,0.0
13,723.261,774.114,0,0.0,0.0
14,774.114,824.967,0,0.0,0.0
15,824.967,875.82,0,0.0,0.0
16,875.82,926.673,0,0.0,0.0
17,926.673,977.526,0,0.0,0.0
18,977.526,1028.379,0,0.0,0.0
19,1028.379,1079.232,0,0.0,0.0
20,1079.232,1130.085,0,0.0,0.0
21,1130.085,1180.938,0,0.0,0.0
22,1180.938,1231.791,0,0.0,0.0
23,1231.791,1282.644,0,0.0,0.0
24,1282.644,1333.497,0,0.0,0.0
25,1333.497,1384.35,0,0.0,0.0
26,1384.35,1435.203,0,0.0,0.0
27,1435.203,1486.056,0,0.0,0.0
28,1486.056,1536.909,0,0.0,0.0
29,1536.909,1587.762,0,0.0,0.0
30,1587.762,1638.615,0,0.0,0.0
31,1638.615,1689.468,0,0.0,0.0
32,1689.468,1740.321,0,0.0,0.0
33,1740.321,1791.174,0,0.0,0.0
34,1791.174,1842.027,0,0.0,0.0
35,1842.027,1892.88,0,0.0,0.0
36,1892.88,1943.733,1,0.1838235294117647,0.000966295609152752
37,1943.733,1994.586,5,0.9191176470588236,0.00483147804576376
38,1994.586,2045.439,5,0.9191176470588236,0.00483147804576376
39,2045.439,2096.292,0,0.0,0.0
40,2096.292,2147.145,0,0.0,0.0
41,2147.145,2197.998,0,0.0,0.0
42,2197.998,2248.851,0,0.0,0.0
43,2248.851,2299.704,0,0.0,0.0
44,2299.704,2350.557,0,0.0,0.0
45,2350.557,2401.41,0,0.0,0.0
46,2401.41,2452.263,0,0.0,0.0
47,2452.263,2503.116,0,0.0,0.0
48,2503.116,2553.969,0,0.0,0.0
49,2553.969,2604.822,0,0.0,0.0
50,2604.822,2655.675,0,0.0,0.0
51,2655.675,2706.528,0,0.0,0.0
52,2706.528,2757.381,0,0.0,0.0
53,2757.381,2808.234,0,0.0,0.0
54,2808.234,2859.087,0,0.0,0.0
55,2859.087,2909.94,0,0.0,0.0
56,2909.94,2960.793,0,0.0,0.0
57,2960.793,3011.645,0,0.0,0.0
58,3011.645,3062.498,0,0.0,0.0
59,3062.498,3113.351,0,0.0,0.0
60,3113.351,3164.204,0,0.0,0.0
61,3164.204,3215.057,0,0.0,0.0
62,3215.057,3265.91,0,0.0,0.0
63,3265.91,3316.763,0,0.0,0.0
64,3316.763,3367.616,0,0.0,0.0
65,3367.616,3418.469,0,0.0,0.0
66,3418.469,3469.322,0,0.0,0.0
67,3469.322,3520.175,0,0.0,0.0
68,3520.175,3571.028,0,0.0,0.0
69,3571.028,3621.881,0,0.0,0.0
70,3621.881,3672.734,0,0.0,0.0
71,3672.734,3723.587,0,0.0,0.0
72,3723.587,3774.44,0,0.0,0.0
73,3774.44,3825.293,0,0.0,0.0
74,3825.293,3876.146,0,0.0,0.0
75,3876.146,3926.999,0,0.0,0.0
76,3926.999,3977.852,0,0.0,0.0
77,3977.852,4028.705,0,0.0,0.0
78,4028.705,4079.558,0,0.0,0.0
79,4079.558,4130.411,0,0.0,0.0
80,4130.411,4181.264,0,0.0,0.0
81,4181.264,4232.117,0,0.0,0.0
82,4232.117,4282.97,0,0.0,0.0
83,4282.97,4333.823,0,0.0,0.0
84,4333.823,4384.676,0,0.0,0.0
85,4384.676,4435.529,0,0.0,0.0
86,4435.529,4486.382,0,0.0,0.0
87,4486.382,4537.235,0,0.0,0.0
88,4537.235,4588.088,0,0.0,0.0
89,4588.088,4638.941,0,0.0,0.0
90,4638.941,4689.794,0,0.0,0.0
91,4689.794,4740.647,0,0.0,0.0
92,4740.647,4791.5,0,0.0,0.0
93,4791.5,4842.353,0,0.0,0.0
94,4842.353,4893.206,0,0.0,0.0
95,4893.206,4944.059,1,0.1838235294117647,0.000966295609152752
96,4944.059,4994.912,3,0.5514705882352942,0.0028988868274582563
97,4994.912,5045.765,9,1.6544117647058825,0.008696660482374767
98,5045.765,5096.618,11,2.0220588235294117,0.010629251700680272
99,5096.618,5147.471,20,3.6764705882352944,0.01932591218305504
