,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,61.406,68.305,24,63.1578947368421,0.5102040816326531
1,68.305,75.204,0,0.0,0.0
2,75.204,82.102,0,0.0,0.0
3,82.102,89.0,0,0.0,0.0
4,89.0,95.899,0,0.0,0.0
5,95.899,102.797,0,0.0,0.0
6,102.797,109.695,0,0.0,0.0
7,109.695,116.593,0,0.0,0.0
8,116.593,123.492,0,0.0,0.0
9,123.492,130.39,0,0.0,0.0
10,130.39,137.288,0,0.0,0.0
11,137.288,144.187,0,0.0,0.0
12,144.187,151.085,0,0.0,0.0
13,151.085,157.983,0,0.0,0.0
14,157.983,164.882,0,0.0,0.0
15,164.882,171.78,0,0.0,0.0
16,171.78,178.678,0,0.0,0.0
17,178.678,185.577,0,0.0,0.0
18,185.577,192.475,0,0.0,0.0
19,192.475,199.373,0,0.0,0.0
20,199.373,206.271,0,0.0,0.0
21,206.271,213.17,0,0.0,0.0
22,213.17,220.068,0,0.0,0.0
23,220.068,226.966,0,0.0,0.0
24,226.966,233.865,0,0.0,0.0
25,233.865,240.763,0,0.0,0.0
26,240.763,247.661,0,0.0,0.0
27,247.661,254.56,0,0.0,0.0
28,254.56,261.458,0,0.0,0.0
29,261.458,268.356,0,0.0,0.0
30,268.356,275.255,0,0.0,0.0
31,275.255,282.153,0,0.0,0.0
32,282.153,289.051,0,0.0,0.0
33,289.051,295.95,0,0.0,0.0
34,295.95,302.848,0,0.0,0.0
35,302.848,309.746,0,0.0,0.0
36,309.746,316.644,0,0.0,0.0
37,316.644,323.543,0,0.0,0.0
38,323.543,330.441,0,0.0,0.0
39,330.441,337.339,0,0.0,0.0
40,337.339,344.238,0,0.0,0.0
41,344.238,351.136,0,0.0,0.0
42,351.136,358.034,0,0.0,0.0
43,358.034,364.933,0,0.0,0.0
44,364.933,371.831,0,0.0,0.0
45,371.831,378.729,0,0.0,0.0
46,378.729,385.628,0,0.0,0.0
47,385.628,392.526,0,0.0,0.0
48,392.526,399.424,0,0.0,0.0
49,399.424,406.322,0,0.0,0.0
50,406.322,413.221,0,0.0,0.0
51,413.221,420.119,0,0.0,0.0
52,420.119,427.017,0,0.0,0.0
53,427.017,433.916,0,0.0,0.0
54,433.916,440.814,0,0.0,0.0
55,440.814,447.712,0,0.0,0.0
56,447.712,454.611,0,0.0,0.0
57,454.611,461.509,0,0.0,0.0
58,461.509,468.407,0,0.0,0.0
59,468.407,475.306,0,0.0,0.0
60,475.306,482.204,0,0.0,0.0
61,482.204,489.102,0,0.0,0.0
62,489.102,496.0,0,0.0,0.0
63,496.0,502.899,0,0.0,0.0
64,502.899,509.797,0,0.0,0.0
65,509.797,516.695,0,0.0,0.0
66,516.695,523.594,0,0.0,0.0
67,523.594,530.492,0,0.0,0.0
68,530.492,537.39,0,0.0,0.0
69,537.39,544.289,0,0.0,0.0
70,544.289,551.187,0,0.0,0.0
71,551.187,558.085,0,0.0,0.0
72,558.085,564.984,0,0.0,0.0
73,564.984,571.882,0,0.0,0.0
74,571.882,578.78,0,0.0,0.0
75,578.78,585.679,0,0.0,0.0
76,585.679,592.577,0,0.0,0.0
77,592.577,599.475,0,0.0,0.0
78,599.475,606.373,0,0.0,0.0
79,606.373,613.272,0,0.0,0.0
80,613.272,620.17,0,0.0,0.0
81,620.17,627.068,0,0.0,0.0
82,627.068,633.967,0,0.0,0.0
83,633.967,640.865,0,0.0,0.0
84,640.865,647.763,0,0.0,0.0
85,647.763,654.662,0,0.0,0.0
86,654.662,661.56,0,0.0,0.0
87,661.56,668.458,0,0.0,0.0
88,668.458,675.357,0,0.0,0.0
89,675.357,682.255,4,10.526315789473683,0.08503401360544217
90,682.255,689.153,0,0.0,0.0
91,689.153,696.051,4,10.526315789473683,0.08503401360544217
92,696.051,702.95,0,0.0,0.0
93,702.95,709.848,0,0.0,0.0
94,709.848,716.746,0,0.0,0.0
95,716.746,723.645,0,0.0,0.0
96,723.645,730.543,0,0.0,0.0
97,730.543,737.441,3,7.894736842105263,0.06377551020408163
98,737.441,744.34,0,0.0,0.0
99,744.34,751.238,3,7.894736842105263,0.06377551020408163
