,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,499.999,617.0,0,0.0,0.0
1,617.0,734.0,0,0.0,0.0
2,734.0,851.0,0,0.0,0.0
3,851.0,968.0,0,0.0,0.0
4,968.0,1085.0,0,0.0,0.0
5,1085.0,1202.0,0,0.0,0.0
6,1202.0,1319.0,0,0.0,0.0
7,1319.0,1436.0,0,0.0,0.0
8,1436.0,1553.0,0,0.0,0.0
9,1553.0,1670.0,0,0.0,0.0
10,1670.0,1787.0,0,0.0,0.0
11,1787.0,1904.0,8,14.545454545454545,0.007730364873222016
12,1904.0,2021.0,3,5.454545454545454,0.0028988868274582563
13,2021.0,2138.0,0,0.0,0.0
14,2138.0,2255.0,0,0.0,0.0
15,2255.0,2372.0,0,0.0,0.0
16,2372.0,2489.0,0,0.0,0.0
17,2489.0,2606.0,0,0.0,0.0
18,2606.0,2723.0,0,0.0,0.0
19,2723.0,2840.0,0,0.0,0.0
20,2840.0,2957.0,0,0.0,0.0
21,2957.0,3074.0,0,0.0,0.0
22,3074.0,3191.0,0,0.0,0.0
23,3191.0,3308.0,0,0.0,0.0
24,3308.0,3425.0,0,0.0,0.0
25,3425.0,3542.0,0,0.0,0.0
26,3542.0,3659.0,0,0.0,0.0
27,3659.0,3776.0,0,0.0,0.0
28,3776.0,3893.0,0,0.0,0.0
29,3893.0,4010.0,0,0.0,0.0
30,4010.0,4127.0,0,0.0,0.0
31,4127.0,4244.0,0,0.0,0.0
32,4244.0,4361.0,0,0.0,0.0
33,4361.0,4478.0,0,0.0,0.0
34,4478.0,4595.0,0,0.0,0.0
35,4595.0,4712.0,0,0.0,0.0
36,4712.0,4829.0,0,0.0,0.0
37,4829.0,4946.0,0,0.0,0.0
38,4946.0,5063.0,0,0.0,0.0
39,5063.0,5180.0,0,0.0,0.0
40,5180.0,5297.0,0,0.0,0.0
41,5297.0,5414.0,0,0.0,0.0
42,5414.0,5531.0,0,0.0,0.0
43,5531.0,5648.0,0,0.0,0.0
44,5648.0,5765.0,0,0.0,0.0
45,5765.0,5882.0,0,0.0,0.0
46,5882.0,5999.0,0,0.0,0.0
47,5999.0,6116.0,8,14.545454545454545,0.007730364873222016
48,6116.0,6233.0,16,29.09090909090909,0.015460729746444033
49,6233.0,6350.0,20,36.36363636363637,0.01932591218305504
