line,scenario,year,utilization_rate,congestion_rate
88,DE,2040,0.966384224503257,0.8452380952380952
88,DE,2050,0.9618425534087807,0.824404761904762
88,GA,2040,0.9743212549579033,0.8824404761904762
88,GA,2050,0.9721352966348281,0.8616071428571429
88,NT,2025,0.9909724724805707,0.9419642857142857
88,NT,2030,0.9844359774308687,0.9196428571428572
88,NT,2040,0.9699421479253497,0.8601190476190477
89,DE,2040,0.8153315697247645,0.2961309523809524
89,DE,2050,0.8263658263831842,0.3229166666666667
89,GA,2040,0.7816601516606929,0.19642857142857142
89,GA,2050,0.8005434107223169,0.24851190476190477
89,NT,2025,0.770689717495074,0.1443452380952381
89,NT,2030,0.7693769419719669,0.15327380952380953
89,NT,2040,0.8082347933784121,0.2767857142857143
90,DE,2040,0.3955547414290507,0.06398809523809525
90,DE,2050,0.4266295634503885,0.06994047619047619
90,GA,2040,0.37618374024137424,0.055059523809523815
90,GA,2050,0.38882274422248136,0.06845238095238096
90,NT,2025,0.321869627801502,0.026785714285714288
90,NT,2030,0.33325980280156403,0.029761904761904764
90,NT,2040,0.39048066083632793,0.06696428571428571
91,DE,2040,0.977152667370156,0.9032738095238095
91,DE,2050,0.9730267320826423,0.8839285714285715
91,GA,2040,0.9802486559039715,0.918154761904762
91,GA,2050,0.9762233696019558,0.9062500000000001
91,NT,2025,0.9890588162482691,0.9598214285714287
91,NT,2030,0.9877053680801905,0.9479166666666666
91,NT,2040,0.9771037238921458,0.9047619047619048
92,DE,2040,0.8782162977057362,0.7663690476190477
92,DE,2050,0.863902963512867,0.7693452380952381
92,GA,2040,0.8835235934284085,0.773809523809524
92,GA,2050,0.88744344351535,0.78125
92,NT,2025,0.8694881011347547,0.7440476190476191
92,NT,2030,0.8753037161552657,0.7529761904761906
92,NT,2040,0.8872008246726091,0.7797619047619048
93,DE,2040,0.9990277599367635,0.9970238095238096
93,DE,2050,0.9994750200578533,0.9985119047619048
93,GA,2040,0.9992097969607701,0.9970238095238096
93,GA,2050,0.998661869097145,0.9955357142857143
93,NT,2025,0.9992377934937869,0.9970238095238096
93,NT,2030,0.9982982901041707,0.9955357142857143
93,NT,2040,0.9992701569971308,0.9970238095238096
95,DE,2040,0.9882675869713888,0.9672619047619048
95,DE,2050,0.9809868320779312,0.9583333333333334
95,GA,2040,0.9951800053145295,0.9776785714285715
95,GA,2050,0.9925993547707513,0.9702380952380953
95,NT,2025,0.9956205088654008,0.9851190476190476
95,NT,2030,0.9970216719139074,0.9880952380952381
