year,scenario,utilization_rate,congestion_rate
2025,NT,0.6238555329812059,0.5098684210526315
2030,NT,0.6357103598173751,0.5090068922305765
2040,DE,0.6471435764349754,0.512296365914787
2040,GA,0.6407191623679369,0.5111215538847118
2040,NT,0.6459486365036091,0.5127662907268171
2050,DE,0.650609753461663,0.5154291979949875
2050,GA,0.6448504373319991,0.5125313283208021
