year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,1090224597.50193,0.0,859491.5683641249,1428507.8999226869,0.0,514949.5328612226,1093027546.503078
2030,766704306.0356305,0.0,865697.1960026375,1148145.1907008898,0.0,764363.1357481749,769482511.5580821
2040,1092042053.3018825,31638702.094417345,993391.4714953447,1532399.313619865,0.0,923920.7089087041,1127130466.8903239
2050,1345213195.8110285,30188284.67437132,1065797.7820486794,1702839.2376048788,0.0,948845.1286422679,1379118962.6336956
