snapshot,ES1 0 offwind-ac,ES1 0 onwind,ES1 0 ror,ES1 0 solar,PT1 0 offwind-ac,PT1 0 onwind,PT1 0 ror,PT1 0 solar,ES1 0 coal,PT1 0 CCGT,ES1 0 CCGT
2013-02-22 22:00:00,0.5278323733667502,0.36182436971014187,0.3559025795831051,0.0,0.6424697266696586,0.47095405289118414,0.4351792809326601,0.0,1.0,1.0,1.0
2013-02-22 23:00:00,0.5880125296826149,0.41759512028523416,0.3563623240929413,0.0,0.6619513845597903,0.4666231447737087,0.4358573286183674,0.0,1.0,1.0,1.0
2013-02-23 00:00:00,0.650883163606423,0.46804827595460724,0.3567046877496068,0.0,0.6955430079573421,0.46219735656932187,0.43656287304400315,0.0,1.0,1.0,1.0
2013-02-23 01:00:00,0.707322723632404,0.4985211086152152,0.3569086897483019,0.0,0.7264790619415025,0.45917105058932123,0.4369987623886956,0.0,1.0,1.0,1.0
2013-02-23 02:00:00,0.7246087208539209,0.514854646577874,0.3571051779727319,0.0,0.7470382700584342,0.46595212461035634,0.4372125199720478,0.0,1.0,1.0,1.0
2013-02-23 03:00:00,0.7176751333876809,0.5205700496397561,0.3572206388090313,0.0,0.7696779653136236,0.4637474120206344,0.43720627728005107,0.0,1.0,1.0,1.0
2013-02-23 04:00:00,0.6962966613503989,0.5257574251776184,0.357307990005133,0.0,0.7962036661469584,0.47316566667976545,0.43716676379022207,0.0,1.0,1.0,1.0
2013-02-23 05:00:00,0.6723238057377356,0.5123850209524278,0.35757645135690597,0.0,0.813526744333798,0.4914707459683018,0.43714812199041986,0.0,1.0,1.0,1.0
2013-02-23 06:00:00,0.6409588366675012,0.49836942236834425,0.3581969259980898,0.0,0.8287742383074024,0.49622785854575513,0.43716534362399967,0.0,1.0,1.0,1.0
2013-02-23 07:00:00,0.600496429887156,0.4882426799301092,0.3585516046321911,0.0020052668277607552,0.8270740937317829,0.49418511662512604,0.43716689234257966,0.0,1.0,1.0,1.0
2013-02-23 08:00:00,0.5615185894193866,0.47486645668718097,0.35890671153478376,0.16014663700838463,0.8050701456514749,0.485806364259989,0.43711077076102356,0.09712908180042029,1.0,1.0,1.0
2013-02-23 09:00:00,0.5641587798591846,0.5139523249613741,0.359182151539136,0.31325046806693957,0.7750559479379128,0.4939425437439666,0.43704965691595593,0.298159312798804,1.0,1.0,1.0
2013-02-23 10:00:00,0.4966047498533532,0.42639894726777156,0.3593133550786237,0.4331372099470095,0.7228481722499049,0.37701611123545226,0.436991586349338,0.45786976769385407,1.0,1.0,1.0
2013-02-23 11:00:00,0.46567934828797986,0.4165380315445827,0.3591193730004174,0.517950276940959,0.6880421319595936,0.32213365304128133,0.4369266814326701,0.5832869183788347,1.0,1.0,1.0
2013-02-23 12:00:00,0.4521914783528161,0.4415338057219296,0.35878961872704923,0.5552855351304928,0.6710388526416432,0.28876573054329296,0.4368591474786031,0.613311478142969,1.0,1.0,1.0
2013-02-23 13:00:00,0.4461200540861986,0.4742627594300623,0.3584613430092664,0.5768513666076167,0.6784842152121727,0.27562104210064253,0.4367890006292651,0.61896852393518,1.0,1.0,1.0
2013-02-23 14:00:00,0.44676687169160534,0.4905838484854187,0.35812156183534916,0.5268648819836106,0.7048732743877534,0.31067713457386714,0.4367209285330022,0.5496828484747928,1.0,1.0,1.0
2013-02-23 15:00:00,0.46338179196959484,0.5098034636637911,0.35761927074733935,0.4287995076480223,0.731930106509826,0.36219163559318385,0.4366588264843855,0.4637900726923907,1.0,1.0,1.0
2013-02-23 16:00:00,0.4421525250748117,0.4972575409967834,0.35715983665280404,0.26340737401931014,0.7226428572241308,0.379498339475026,0.4365982984660944,0.3124876276776122,1.0,1.0,1.0
2013-02-23 17:00:00,0.38278370259064143,0.4476123082371164,0.3568496625738143,0.06394035652170506,0.6970523539738274,0.3494223770713584,0.4365393891789621,0.1231423155961346,1.0,1.0,1.0
2013-02-23 18:00:00,0.3426239971809957,0.3772202741140225,0.35665353862900695,0.0,0.6814356872552525,0.3107143933327363,0.43648013391493357,0.0,1.0,1.0,1.0
2013-02-23 19:00:00,0.34742054041394616,0.35309856709495885,0.3564640609937645,0.0,0.7002037371528944,0.3404273225301525,0.4364217167555433,0.0,1.0,1.0,1.0
2013-02-23 20:00:00,0.36185638718921953,0.3324510608759802,0.3562697520677097,0.0,0.7061521873683083,0.35712896985701936,0.4363633427086671,0.0,1.0,1.0,1.0
2013-02-23 21:00:00,0.34251862839298686,0.30437676377764755,0.3560747941340945,0.0,0.7010745374316061,0.3563636626164879,0.4363044407734776,0.0,1.0,1.0,1.0
2013-02-23 22:00:00,0.29066990192395775,0.26156412621623154,0.3558764408730544,0.0,0.6791514808295083,0.3445436592404656,0.43625188062818093,0.0,1.0,1.0,1.0
2013-02-23 23:00:00,0.2614179809726716,0.24595430809345709,0.35567684124558,0.0,0.6518048186017191,0.3179626716760444,0.4361986272064309,0.0,1.0,1.0,1.0
2013-02-24 00:00:00,0.2433112835789533,0.2371237268821853,0.35547824570134634,0.0,0.610330471641005,0.29269432149737107,0.4361438113674365,0.0,1.0,1.0,1.0
2013-02-24 01:00:00,0.22915448158871685,0.2282629879127177,0.35528387666343847,0.0,0.543471599561591,0.2490129960269654,0.4360922025957114,0.0,1.0,1.0,1.0
2013-02-24 02:00:00,0.22996676323355844,0.2220847629107078,0.35509029729887687,0.0,0.4780258438411518,0.2130577861389287,0.43604109779831646,0.0,1.0,1.0,1.0
2013-02-24 03:00:00,0.22501100824270587,0.21648870016637403,0.35489850409715523,0.0,0.4324877946536966,0.19080913744561498,0.4359896971021281,0.0,1.0,1.0,1.0
2013-02-24 04:00:00,0.21341541604249897,0.21535762215261606,0.3547077764878798,0.0,0.38676519966458894,0.16700212741892725,0.43593477372285927,0.0,1.0,1.0,1.0
2013-02-24 05:00:00,0.19843569644093859,0.21538263358729598,0.3545269596601677,0.0,0.353979723812145,0.15319977487100758,0.4358813922062723,0.0,1.0,1.0,1.0
2013-02-24 06:00:00,0.17135825554830306,0.21491889509141576,0.35433812567357637,0.0,0.3136881939949847,0.14283409901961203,0.4358096757263594,0.0,1.0,1.0,1.0
2013-02-24 07:00:00,0.15880458599917086,0.21817616873934592,0.35413922265446496,0.00306183668055086,0.2938679346583467,0.1375519318529042,0.4357113777876731,0.0,1.0,1.0,1.0
2013-02-24 08:00:00,0.14847237165828037,0.2004246577931535,0.3539276843805309,0.2215145354108364,0.27946240457958416,0.12950878479110914,0.4355297667049416,0.13057142458880489,1.0,1.0,1.0
2013-02-24 09:00:00,0.13907954198754424,0.22690737979690753,0.3536900812310925,0.471151994956635,0.26337395123373186,0.09861731978738675,0.43523480226572264,0.43774935587777014,1.0,1.0,1.0
2013-02-24 10:00:00,0.11124993131860789,0.25997128773274153,0.3533485361090794,0.6122369189952966,0.22341396521895965,0.09693536030462918,0.434695204588246,0.6286843690983009,1.0,1.0,1.0
2013-02-24 11:00:00,0.09255218591741755,0.32078073793896233,0.35271831289782485,0.6640503370066168,0.2105562641070541,0.10654634656936636,0.4336117521319905,0.7063753554847568,1.0,1.0,1.0
2013-02-24 12:00:00,0.094484417808811,0.3503802541958391,0.352054195798638,0.6333281146333017,0.19534139670292724,0.10228672639203819,0.43156092764563064,0.6924664642479359,1.0,1.0,1.0
2013-02-24 13:00:00,0.1201697559839042,0.3801150095100093,0.35131327340154883,0.5944930902339941,0.198683632126346,0.1169234466230584,0.4292015582226345,0.6505099245036019,1.0,1.0,1.0
2013-02-24 14:00:00,0.15218655674653042,0.40155694015356586,0.35046215459137897,0.5019819312586064,0.21858012352100206,0.1525499494494541,0.4274672903886847,0.5636543001426786,1.0,1.0,1.0
2013-02-24 15:00:00,0.18127333620884575,0.4130608103608234,0.34951747258193416,0.38899547102839005,0.27593179389722056,0.21729900867236068,0.42596419203850916,0.463860736157468,1.0,1.0,1.0
2013-02-24 16:00:00,0.21343285504783602,0.40774820761202896,0.34836008263332646,0.23267019384668589,0.3616517467306052,0.2968736293599538,0.423960670459424,0.31747500567171477,1.0,1.0,1.0
2013-02-24 17:00:00,0.23941512426289774,0.35014856414061796,0.34724120199866715,0.05747614032543621,0.48746622493821434,0.3648094814133692,0.4202233046390659,0.12678216683953397,1.0,1.0,1.0
2013-02-24 18:00:00,0.25237005342518704,0.30986644572304667,0.34607579300042646,0.0,0.523162884245355,0.3662754158791553,0.4176668501574815,0.0,1.0,1.0,1.0
2013-02-24 19:00:00,0.25651842981473955,0.29306509839889106,0.3444027364792712,0.0,0.5402423043982081,0.3772357621109596,0.41558314158743764,0.0,1.0,1.0,1.0
2013-02-24 20:00:00,0.2755838630463811,0.2793792171047424,0.34303401447282206,0.0,0.511573197285353,0.3438688480503971,0.41381312473750426,0.0,1.0,1.0,1.0
