year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,90446977.62917256,6039131.658502545,43021699.419149876,89557001.46522015,19154103.058242563,25797124.222951442,274016037.45323914
2030,75359072.37054865,4165510.1883000424,49176973.57803401,104805697.46216032,25538804.07765675,34396165.63060192,293442223.3073017
2040,93919707.73530468,7372425.69088568,54732301.52259811,125940804.91428332,25538804.077656746,42995207.0382524,350499250.97898096
2050,99844412.53261822,8672040.605676448,55482459.37182583,132729073.17817378,25538804.07765675,51594248.445902884,373861038.2118539
