year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,90446977.62917256,6039131.658502545,43021699.419149876,89557001.46522015,19154103.058242563,25797124.222951442,274016037.45323914
2030,NT,75359072.37054865,4165510.1883000424,49176973.57803401,104805697.46216032,25538804.07765675,34396165.63060192,293442223.3073017
2040,DE,34831122.78728188,2976848.854689576,18605488.45584999,43068515.385893196,8512934.692552248,14331735.679417467,122326645.85568435
2040,GA,26125796.36406674,1737937.2682176214,17730605.007694513,40312185.47224741,8512934.692552248,14331735.679417467,108751194.48419599
2040,NT,32962788.58395607,2657639.5679784827,18396208.059053604,42560104.0561427,8512934.692552248,14331735.679417467,119421410.63910057
2050,DE,57131696.780422166,5541196.778736947,28295852.786897887,68637039.59337212,12769402.038828375,25797124.222951442,198172312.20120892
2050,GA,42712715.75219606,3130843.8269395,27186606.584927946,64092033.58480165,12769402.038828375,25797124.222951442,175688726.01064497
