year,generator,bus,carrier,p_nom,marginal_cost,capital_cost,co2_emissions,color,nice_name,extendable,extension_potential,new_capacity,cum_new_capacity,cum_extension_potential,total_capacity
2040,ES1 7 solar,ES1 7,solar,1651.1136164862935,0.01,35602.07124380445,0.0,#f9d002,Solar,True,3302.227232972587,3302.227232972587,9906.68169891776,9906.68169891776,11557.795315404053
2050,ES1 7 solar,ES1 7,solar,1651.1136164862935,0.01,35602.07124380445,0.0,#f9d002,Solar,True,3302.227232972587,0.0,9906.68169891776,13208.908931890348,11557.795315404053
2025,ES1 8 CCGT,ES1 8,CCGT,3926.6,38.85517241379312,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,7853.2,0.0,0.0,7853.2,3926.6
2030,ES1 8 CCGT,ES1 8,CCGT,3926.6,38.85517241379312,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,7853.2,0.0,0.0,15706.4,3926.6
2040,ES1 8 CCGT,ES1 8,CCGT,3926.6,38.85517241379312,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,7853.2,0.0,0.0,23559.6,3926.6
2050,ES1 8 CCGT,ES1 8,CCGT,3926.6,38.85517241379312,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,7853.2,0.0,0.0,31412.8,3926.6
2025,ES1 8 offwind-ac,ES1 8,offwind-ac,694.826477714733,0.015,184159.4580148566,0.0,#6895dd,Offshore Wind (AC),True,1389.652955429466,1389.652955429466,1389.652955429466,1389.652955429466,2084.479433144199
2030,ES1 8 offwind-ac,ES1 8,offwind-ac,694.826477714733,0.015,184159.4580148566,0.0,#6895dd,Offshore Wind (AC),True,1389.652955429466,0.0,1389.652955429466,2779.305910858932,2084.479433144199
2040,ES1 8 offwind-ac,ES1 8,offwind-ac,694.826477714733,0.015,184159.4580148566,0.0,#6895dd,Offshore Wind (AC),True,1389.652955429466,0.0,1389.652955429466,4168.958866288398,2084.479433144199
2050,ES1 8 offwind-ac,ES1 8,offwind-ac,694.826477714733,0.015,184159.4580148566,0.0,#6895dd,Offshore Wind (AC),True,1389.652955429466,0.0,1389.652955429466,5558.611821717864,2084.479433144199
2025,ES1 8 onwind,ES1 8,onwind,742.1419460642877,0.015,96085.88801996628,0.0,#235ebc,Onshore Wind,True,1484.2838921285754,1484.2838921285754,1484.2838921285754,1484.2838921285754,2226.425838192863
2030,ES1 8 onwind,ES1 8,onwind,742.1419460642877,0.015,96085.88801996628,0.0,#235ebc,Onshore Wind,True,1484.2838921285754,0.0,1484.2838921285754,2968.567784257151,2226.425838192863
2040,ES1 8 onwind,ES1 8,onwind,742.1419460642877,0.015,96085.88801996628,0.0,#235ebc,Onshore Wind,True,1484.2838921285754,0.0,1484.2838921285754,4452.851676385726,2226.425838192863
2050,ES1 8 onwind,ES1 8,onwind,742.1419460642877,0.015,96085.88801996628,0.0,#235ebc,Onshore Wind,True,1484.2838921285754,0.0,1484.2838921285754,5937.135568514302,2226.425838192863
2025,ES1 8 ror,ES1 8,ror,110.3582475,0.0,299140.2249292296,0.0,#4adbc8,Run of River,True,220.716495,220.716495,220.716495,220.716495,331.0747425
2030,ES1 8 ror,ES1 8,ror,110.3582475,0.0,299140.2249292296,0.0,#4adbc8,Run of River,True,220.716495,220.716495,441.43299,441.43299,551.7912375000001
2040,ES1 8 ror,ES1 8,ror,110.3582475,0.0,299140.2249292296,0.0,#4adbc8,Run of River,True,220.716495,0.0,441.43299,662.149485,551.7912375000001
2050,ES1 8 ror,ES1 8,ror,110.3582475,0.0,299140.2249292296,0.0,#4adbc8,Run of River,True,220.716495,0.0,441.43299,882.86598,551.7912375000001
2025,ES1 8 solar,ES1 8,solar,531.2068256319207,0.01,35602.07124380444,0.0,#f9d002,Solar,True,1062.4136512638413,1062.4136512638413,1062.4136512638413,1062.4136512638413,1593.6204768957618
2030,ES1 8 solar,ES1 8,solar,531.2068256319207,0.01,35602.07124380444,0.0,#f9d002,Solar,True,1062.4136512638413,1062.4136512638413,2124.8273025276826,2124.8273025276826,2656.0341281596034
2040,ES1 8 solar,ES1 8,solar,531.2068256319207,0.01,35602.07124380444,0.0,#f9d002,Solar,True,1062.4136512638413,1062.4136512638413,3187.2409537915237,3187.2409537915237,3718.4477794234444
2050,ES1 8 solar,ES1 8,solar,531.2068256319207,0.01,35602.07124380444,0.0,#f9d002,Solar,True,1062.4136512638413,0.0,3187.2409537915237,4249.654605055365,3718.4477794234444
2025,PT1 0 CCGT,PT1 0,CCGT,1141.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,2282.0,0.0,0.0,2282.0,1141.0
2030,PT1 0 CCGT,PT1 0,CCGT,1141.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,2282.0,0.0,0.0,4564.0,1141.0
2040,PT1 0 CCGT,PT1 0,CCGT,1141.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,2282.0,0.0,0.0,6846.0,1141.0
2050,PT1 0 CCGT,PT1 0,CCGT,1141.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,2282.0,0.0,0.0,9128.0,1141.0
2025,PT1 0 offwind-ac,PT1 0,offwind-ac,1056.0115312442215,0.015,183221.68606825784,0.0,#6895dd,Offshore Wind (AC),True,2112.023062488443,2112.023062488443,2112.023062488443,2112.023062488443,3168.0345937326647
2030,PT1 0 offwind-ac,PT1 0,offwind-ac,1056.0115312442215,0.015,183221.68606825784,0.0,#6895dd,Offshore Wind (AC),True,2112.023062488443,2112.023062488443,4224.046124976886,4224.046124976886,5280.057656221107
2040,PT1 0 offwind-ac,PT1 0,offwind-ac,1056.0115312442215,0.015,183221.68606825784,0.0,#6895dd,Offshore Wind (AC),True,2112.023062488443,0.0,4224.046124976886,6336.069187465329,5280.057656221107
2050,PT1 0 offwind-ac,PT1 0,offwind-ac,1056.0115312442215,0.015,183221.68606825784,0.0,#6895dd,Offshore Wind (AC),True,2112.023062488443,0.0,4224.046124976886,8448.092249953772,5280.057656221107
2025,PT1 0 onwind,PT1 0,onwind,1540.8128858697523,0.015,96085.8880199663,0.0,#235ebc,Onshore Wind,True,3081.6257717395047,3081.6257717395047,3081.6257717395047,3081.6257717395047,4622.438657609257
2030,PT1 0 onwind,PT1 0,onwind,1540.8128858697523,0.015,96085.8880199663,0.0,#235ebc,Onshore Wind,True,3081.6257717395047,0.0,3081.6257717395047,6163.251543479009,4622.438657609257
2040,PT1 0 onwind,PT1 0,onwind,1540.8128858697523,0.015,96085.8880199663,0.0,#235ebc,Onshore Wind,True,3081.6257717395047,0.0,3081.6257717395047,9244.877315218513,4622.438657609257
2050,PT1 0 onwind,PT1 0,onwind,1540.8128858697523,0.015,96085.8880199663,0.0,#235ebc,Onshore Wind,True,3081.6257717395047,0.0,3081.6257717395047,12326.503086958019,4622.438657609257
2025,PT1 0 ror,PT1 0,ror,2368.9,0.0,299140.2249292296,0.0,#4adbc8,Run of River,True,4737.8,4737.8,4737.8,4737.8,7106.700000000001
2030,PT1 0 ror,PT1 0,ror,2368.9,0.0,299140.2249292296,0.0,#4adbc8,Run of River,True,4737.8,4737.8,9475.6,9475.6,11844.5
2040,PT1 0 ror,PT1 0,ror,2368.9,0.0,299140.2249292296,0.0,#4adbc8,Run of River,True,4737.8,0.0,9475.6,14213.400000000001,11844.5
2050,PT1 0 ror,PT1 0,ror,2368.9,0.0,299140.2249292296,0.0,#4adbc8,Run of River,True,4737.8,0.0,9475.6,18951.2,11844.5
2025,PT1 0 solar,PT1 0,solar,377.3664011812092,0.01,35602.07124380446,0.0,#f9d002,Solar,True,754.7328023624184,754.7328023624184,754.7328023624184,754.7328023624184,1132.0992035436275
2030,PT1 0 solar,PT1 0,solar,377.3664011812092,0.01,35602.07124380446,0.0,#f9d002,Solar,True,754.7328023624184,754.7328023624184,1509.4656047248368,1509.4656047248368,1886.832005906046
2040,PT1 0 solar,PT1 0,solar,377.3664011812092,0.01,35602.07124380446,0.0,#f9d002,Solar,True,754.7328023624184,0.0,1509.4656047248368,2264.198407087255,1886.832005906046
2050,PT1 0 solar,PT1 0,solar,377.3664011812092,0.01,35602.07124380446,0.0,#f9d002,Solar,True,754.7328023624184,0.0,1509.4656047248368,3018.9312094496736,1886.832005906046
2025,PT1 1 CCGT,PT1 1,CCGT,3004.0,38.89284107946028,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,6008.0,5383.862299887534,5383.862299887534,6008.0,8387.862299887534
2030,PT1 1 CCGT,PT1 1,CCGT,3004.0,38.89284107946028,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,6008.0,0.0,5383.862299887534,12016.0,8387.862299887534
2040,PT1 1 CCGT,PT1 1,CCGT,3004.0,38.89284107946028,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,6008.0,0.0,5383.862299887534,18024.0,8387.862299887534
2050,PT1 1 CCGT,PT1 1,CCGT,3004.0,38.89284107946028,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,6008.0,0.0,5383.862299887534,24032.0,8387.862299887534
2025,PT1 1 offwind-ac,PT1 1,offwind-ac,3404.177204898588,0.015,185562.8946609537,0.0,#6895dd,Offshore Wind (AC),True,6808.354409797176,6808.354409797176,6808.354409797176,6808.354409797176,10212.531614695765
2030,PT1 1 offwind-ac,PT1 1,offwind-ac,3404.177204898588,0.015,185562.8946609537,0.0,#6895dd,Offshore Wind (AC),True,6808.354409797176,6808.354409797176,13616.708819594352,13616.708819594352,17020.886024492942
2040,PT1 1 offwind-ac,PT1 1,offwind-ac,3404.177204898588,0.015,185562.8946609537,0.0,#6895dd,Offshore Wind (AC),True,6808.354409797176,0.0,13616.708819594352,20425.06322939153,17020.886024492942
2050,PT1 1 offwind-ac,PT1 1,offwind-ac,3404.177204898588,0.015,185562.8946609537,0.0,#6895dd,Offshore Wind (AC),True,6808.354409797176,0.0,13616.708819594352,27233.417639188705,17020.886024492942
2025,PT1 1 onwind,PT1 1,onwind,3672.827789448679,0.015,96085.8880199663,0.0,#235ebc,Onshore Wind,True,7345.655578897358,7345.655578897358,7345.655578897358,7345.655578897358,11018.483368346038
2030,PT1 1 onwind,PT1 1,onwind,3672.827789448679,0.015,96085.8880199663,0.0,#235ebc,Onshore Wind,True,7345.655578897358,7345.655578897358,14691.311157794717,14691.311157794717,18364.138947243395
2040,PT1 1 onwind,PT1 1,onwind,3672.827789448679,0.015,96085.8880199663,0.0,#235ebc,Onshore Wind,True,7345.655578897358,0.0,14691.311157794717,22036.966736692077,18364.138947243395
2050,PT1 1 onwind,PT1 1,onwind,3672.827789448679,0.015,96085.8880199663,0.0,#235ebc,Onshore Wind,True,7345.655578897358,0.0,14691.311157794717,29382.622315589433,18364.138947243395
2025,PT1 1 ror,PT1 1,ror,269.6,0.0,299140.22492922953,0.0,#4adbc8,Run of River,True,539.2,539.2,539.2,539.2,808.8000000000001
2030,PT1 1 ror,PT1 1,ror,269.6,0.0,299140.22492922953,0.0,#4adbc8,Run of River,True,539.2,539.2,1078.4,1078.4,1348.0
2040,PT1 1 ror,PT1 1,ror,269.6,0.0,299140.22492922953,0.0,#4adbc8,Run of River,True,539.2,0.0,1078.4,1617.6000000000001,1348.0
2050,PT1 1 ror,PT1 1,ror,269.6,0.0,299140.22492922953,0.0,#4adbc8,Run of River,True,539.2,0.0,1078.4,2156.8,1348.0
2025,PT1 1 solar,PT1 1,solar,648.0735988187907,0.01,35602.07124380446,0.0,#f9d002,Solar,True,1296.1471976375815,1296.1471976375817,1296.1471976375817,1296.1471976375815,1944.2207964563725
2030,PT1 1 solar,PT1 1,solar,648.0735988187907,0.01,35602.07124380446,0.0,#f9d002,Solar,True,1296.1471976375815,1296.1471976375817,2592.2943952751634,2592.294395275163,3240.367994093954
2040,PT1 1 solar,PT1 1,solar,648.0735988187907,0.01,35602.07124380446,0.0,#f9d002,Solar,True,1296.1471976375815,1296.1471976375817,3888.4415929127454,3888.4415929127445,4536.515191731536
2050,PT1 1 solar,PT1 1,solar,648.0735988187907,0.01,35602.07124380446,0.0,#f9d002,Solar,True,1296.1471976375815,0.0,3888.4415929127454,5184.588790550326,4536.515191731536
