Label,Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
SP,26067654455.279118,,208.8182210922241,119.83876252174376,209.53877353668213,329.3775360584259,1629488,1181276,3144995,0,0,0,2
EV,25810655220.929745,,86.12910103797913,60.90627861022949,86.42658424377441,147.3328628540039,543536,675252,1736240,0,0,0,2
EEV,26476948470.133423,,6.162123918533325,120.011244058609,6.8494367599487305,126.86068081855774,1629488,1181276,3144995,0,0,0,2
EVPI,25895605432.321426,,85.24370992183685,75.0158778031667,85.7231426636378,160.7390204668045,1267504.0,675257.3333333334,1850928.0,0.0,0.0,0.0,2.0
EVPI std,1188762440.5473764,,3.942911020697551,5.72263288437229,3.917629541265027,5.592393097963144,280391.6007187091,2.065591117977289,44418.471400983624,0.0,0.0,0.0,0.0
