Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
26067654455.279114,,208.81822109222412,119.83876252174377,209.53877353668213,329.3775360584259,1629488,1181276,3144995,0,0,0,2
