year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,46858133.80711235,10693836.39953321,67314384.82768911,82400199.24233331,4195183.521741388,61108559.401308954,272570297.19971836
2030,NT,43083286.78103101,8969399.65863391,58585625.747106016,80346241.22188064,4195183.521741388,96961855.57141234,292141592.5018053
2040,DE,22018782.634327684,5146493.1872945465,18878233.820396334,29862395.50435523,1398394.5072471295,43790830.61353119,121095130.26715212
2040,GA,16331543.529541511,3276600.178596882,18028473.823823057,27196255.988749065,1398394.5072471295,41732404.926403366,107963672.954361
2040,NT,20799989.610004485,4676634.463593436,18725335.81551245,29288039.408636753,1398394.5072471295,43397659.09698717,118286052.90198143
2050,DE,38253225.740486786,9290395.782959132,29910757.494284175,47842715.44781649,2097591.760870694,68157063.32293011,195551749.5493474
2050,GA,28041916.41599308,5604372.676236272,28483824.04362607,43597655.370278805,2097591.760870694,65984803.09598234,173810163.36298728
