,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,62.171,125.745,46,0.8548596915071548,0.08889919604205318
1,125.745,189.317,11,0.20442296970823265,0.021258503401360544
2,189.317,252.89,0,0.0,0.0
3,252.89,316.462,0,0.0,0.0
4,316.462,380.034,1727,32.09440624419253,3.3375850340136055
5,380.034,443.607,0,0.0,0.0
6,443.607,507.179,0,0.0,0.0
7,507.179,570.751,65,1.207953911912284,0.12561842918985777
8,570.751,634.324,1,0.01858390633711206,0.001932591218305504
9,634.324,697.896,0,0.0,0.0
10,697.896,761.468,0,0.0,0.0
11,761.468,825.041,0,0.0,0.0
12,825.041,888.613,0,0.0,0.0
13,888.613,952.186,0,0.0,0.0
14,952.186,1015.758,0,0.0,0.0
15,1015.758,1079.33,0,0.0,0.0
16,1079.33,1142.903,0,0.0,0.0
17,1142.903,1206.475,0,0.0,0.0
18,1206.475,1270.047,0,0.0,0.0
19,1270.047,1333.62,0,0.0,0.0
20,1333.62,1397.192,0,0.0,0.0
21,1397.192,1460.764,0,0.0,0.0
22,1460.764,1524.337,0,0.0,0.0
23,1524.337,1587.909,0,0.0,0.0
24,1587.909,1651.482,0,0.0,0.0
25,1651.482,1715.054,0,0.0,0.0
26,1715.054,1778.626,0,0.0,0.0
27,1778.626,1842.199,0,0.0,0.0
28,1842.199,1905.771,0,0.0,0.0
29,1905.771,1969.343,0,0.0,0.0
30,1969.343,2032.916,0,0.0,0.0
31,2032.916,2096.488,0,0.0,0.0
32,2096.488,2160.06,0,0.0,0.0
33,2160.06,2223.633,0,0.0,0.0
34,2223.633,2287.205,27,0.5017654711020256,0.05217996289424861
35,2287.205,2350.778,316,5.872514402527411,0.6106988249845392
36,2350.778,2414.35,494,9.180449730533358,0.954700061842919
37,2414.35,2477.922,43,0.7991079724958186,0.08310142238713666
38,2477.922,2541.495,0,0.0,0.0
39,2541.495,2605.067,0,0.0,0.0
40,2605.067,2668.639,0,0.0,0.0
41,2668.639,2732.212,0,0.0,0.0
42,2732.212,2795.784,4,0.07433562534844824,0.007730364873222016
43,2795.784,2859.356,6,0.11150343802267236,0.011595547309833025
44,2859.356,2922.929,1,0.01858390633711206,0.001932591218305504
45,2922.929,2986.501,0,0.0,0.0
46,2986.501,3050.074,0,0.0,0.0
47,3050.074,3113.646,0,0.0,0.0
48,3113.646,3177.218,0,0.0,0.0
49,3177.218,3240.791,0,0.0,0.0
50,3240.791,3304.363,0,0.0,0.0
51,3304.363,3367.935,0,0.0,0.0
52,3367.935,3431.508,0,0.0,0.0
53,3431.508,3495.08,0,0.0,0.0
54,3495.08,3558.652,0,0.0,0.0
55,3558.652,3622.225,0,0.0,0.0
56,3622.225,3685.797,0,0.0,0.0
57,3685.797,3749.37,0,0.0,0.0
58,3749.37,3812.942,0,0.0,0.0
59,3812.942,3876.514,0,0.0,0.0
60,3876.514,3940.087,0,0.0,0.0
61,3940.087,4003.659,0,0.0,0.0
62,4003.659,4067.231,0,0.0,0.0
63,4067.231,4130.804,0,0.0,0.0
64,4130.804,4194.376,0,0.0,0.0
65,4194.376,4257.949,0,0.0,0.0
66,4257.949,4321.521,0,0.0,0.0
67,4321.521,4385.093,0,0.0,0.0
68,4385.093,4448.666,0,0.0,0.0
69,4448.666,4512.238,0,0.0,0.0
70,4512.238,4575.81,0,0.0,0.0
71,4575.81,4639.383,0,0.0,0.0
72,4639.383,4702.955,0,0.0,0.0
73,4702.955,4766.527,0,0.0,0.0
74,4766.527,4830.1,0,0.0,0.0
75,4830.1,4893.672,0,0.0,0.0
76,4893.672,4957.245,0,0.0,0.0
77,4957.245,5020.817,0,0.0,0.0
78,5020.817,5084.389,0,0.0,0.0
79,5084.389,5147.962,0,0.0,0.0
80,5147.962,5211.534,0,0.0,0.0
81,5211.534,5275.106,0,0.0,0.0
82,5275.106,5338.679,0,0.0,0.0
83,5338.679,5402.251,0,0.0,0.0
84,5402.251,5465.823,0,0.0,0.0
85,5465.823,5529.396,0,0.0,0.0
86,5529.396,5592.968,0,0.0,0.0
87,5592.968,5656.541,0,0.0,0.0
88,5656.541,5720.113,0,0.0,0.0
89,5720.113,5783.685,0,0.0,0.0
90,5783.685,5847.258,0,0.0,0.0
91,5847.258,5910.83,0,0.0,0.0
92,5910.83,5974.402,0,0.0,0.0
93,5974.402,6037.975,0,0.0,0.0
94,6037.975,6101.547,1,0.01858390633711206,0.001932591218305504
95,6101.547,6165.119,107,1.9884779780709905,0.20678726035868894
96,6165.119,6228.692,588,10.927336926221892,1.1363636363636365
97,6228.692,6292.264,873,16.223750232298826,1.687152133580705
98,6292.264,6355.837,894,16.614012265378182,1.7277365491651204
99,6355.837,6419.409,177,3.289351421668835,0.3420686456400742
