,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,68.416,132.021,132,80.0,0.25510204081632654
24,1594.928,1658.533,9,5.454545454545454,0.017393320964749534
98,6301.671,6365.276,9,5.454545454545454,0.017393320964749534
97,6238.067,6301.671,6,3.6363636363636362,0.011595547309833025
99,6365.276,6428.88,3,1.8181818181818181,0.0057977736549165125
96,6174.462,6238.067,2,1.2121212121212122,0.003865182436611008
95,6110.857,6174.462,2,1.2121212121212122,0.003865182436611008
23,1531.323,1594.928,2,1.2121212121212122,0.003865182436611008
5,386.44,450.044,0,0.0,0.0
65,4202.718,4266.323,0,0.0,0.0
