year,potential_capacity,new_capacity,number_possible_buildouts,number_actual_buildouts,cost_of_buildout,total_production,total_co2_emissions,total_co2_emission_cost,total_production_cost,total_production_cost_with_emission,total_cost
2025,48228.20428491477,33691.28830214863,51,39,3751176196.801197,281645123.0258969,24820384.934314046,3474853890.8039665,4844355281.9004135,8319209172.70438,12070385369.505577
2030,48228.20428491477,30661.84427192685,51,32,3326457118.248843,300305124.53615636,20286666.99183249,2840133378.856549,3955101679.144387,6795235058.000936,10121692176.249779
2040,48228.20428491477,24731.312517199458,51,23,2660478595.685912,358905416.92517036,23614219.389801458,3305990714.572204,4611725002.0486355,7917715716.62084,10578194312.306751
2050,48228.20428491477,8681.970859174875,51,13,485901814.4530876,382922264.18640727,25302960.598634347,3542414483.808809,4897945555.361155,8440360039.169963,8926261853.62305
