year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,281645123.0258969,24820384.934314046,3474853890.8039665,4844355281.9004135,8319209172.70438
2030,NT,300305124.53615636,20286666.99183249,2840133378.856549,3955101679.144387,6795235058.000936
2040,DE,375915402.5481044,26370563.944243167,3691878952.194043,5149230742.03645,8841109694.230494
2040,GA,333888738.2173453,19594273.3638789,2743198270.9430456,3824801356.20414,6567999627.147186
2040,NT,366912110.0100615,24877820.861282315,3482894920.579524,4861142907.905316,8344037828.48484
2050,DE,406155936.7755885,29274332.598700766,4098406563.818107,5629489439.304486,9727896003.122593
2050,GA,359688591.597226,21331588.59856793,2986422403.79951,4166401671.4178224,7152824075.217332
