year,scenario,Invest Gen,Invest Bat,Invest Tx,Production Cost,CO2 Emission Cost,Load Shedding Cost,Curtailment Cost,Prod+CO2 Cost,Total CapEx,Total OpEx,Total Cost
2025,NT,3751176196.801197,705550324.2654097,319146780.3305695,4844355281.9004135,3474853890.8039665,0.0,0.0,8319209172.70438,4775873301.397176,8319209172.70438,13095082474.101555
2030,NT,3326457118.248843,0.0,216551262.7529294,3955101679.144387,2840133378.856549,0.0,0.0,6795235058.000936,3543008381.0017724,6795235058.000936,10338243439.002708
2040,DE,2660478595.685912,0.0,0.0,5149230742.03645,3691878952.194043,0.0,0.0,8841109694.230494,2660478595.685912,8841109694.230494,11501588289.916405
2040,GA,2660478595.685912,0.0,0.0,3824801356.20414,2743198270.9430456,0.0,0.0,6567999627.147186,2660478595.685912,6567999627.147186,9228478222.8331
2040,NT,2660478595.685912,0.0,0.0,4861142907.905316,3482894920.579524,0.0,0.0,8344037828.48484,2660478595.685912,8344037828.48484,11004516424.170753
2050,DE,485901814.4530876,0.0,0.0,5629489439.304486,4098406563.818107,0.0,0.0,9727896003.122593,485901814.4530876,9727896003.122593,10213797817.57568
2050,GA,485901814.4530876,0.0,0.0,4166401671.4178224,2986422403.79951,0.0,0.0,7152824075.217333,485901814.4530876,7152824075.217333,7638725889.670421
All,All,10224013725.18904,705550324.2654097,535698043.0834989,18309127518.45459,13163392468.041529,0.0,0.0,31472519986.496117,11465262092.537947,31472519986.496117,42937782079.034065
