Label,Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
SP,24883023780.207096,,25.811399936676025,7.361637115478516,25.879743337631226,33.24138045310974,86800,60106,164177,0,0,0,2
EV,24802887786.122307,,12.769194841384888,3.2607693672180176,12.779172897338867,16.039942264556885,29008,34388,91040,0,0,0,2
EEV,25374462208.94826,,0.1650469303131103,6.3376078605651855,0.1892077922821045,6.52681565284729,86800,60106,164177,0,0,0,2
EVPI,24846164834.794262,,13.937464793523153,3.88207745552063,13.95353345076243,17.835610906283062,67536.0,34393.333333333336,96416.0,0.0,0.0,0.0,2.0
EVPI std,993480834.3393182,,1.4943579169228016,0.2457871246346397,1.4948452873311797,1.5185482400654036,14921.830236267937,2.065591117977289,2082.1158469211073,0.0,0.0,0.0,0.0
