year,generator,dual_value
2025,ES1 4 offwind-ac,-157934.11372385337
2025,ES1 4 onwind,-119232.93151328276
2025,PT1 1 ror,-100920.61219938884
2025,PT1 0 ror,-96788.11140403828
2025,ES1 2 onwind,-77691.72893338454
2025,PT1 0 offwind-ac,-53933.52581480947
2025,ES1 6 solar,-36591.96440772293
2025,ES1 2 solar,-34491.80903300015
2025,ES1 5 solar,-34233.936019476576
2025,ES1 8 solar,-32723.37923296037
2025,ES1 3 solar,-31420.05143805816
2025,PT1 1 solar,-30859.34952384102
2025,ES1 1 onwind,-27812.45708571951
2025,ES1 0 solar,-27726.42855160439
2025,ES1 7 solar,-24017.0690539635
2025,ES1 8 onwind,-22079.55033274829
2025,PT1 1 onwind,-19341.119676250884
2025,PT1 0 solar,-19069.33231833303
2025,ES1 4 solar,-18198.298858013302
2025,ES1 6 onwind,-17009.372394533275
2025,ES1 1 solar,-14745.402832118963
2025,ES1 7 CCGT,-2382.36796075647
2025,PT1 1 CCGT,-1387.424571010135
2030,ES1 4 offwind-ac,-55343.7746820157
2030,ES1 4 onwind,-51718.56057324336
2030,ES1 2 onwind,-26457.54490505477
2030,ES1 6 solar,-11583.654968547386
2030,ES1 2 solar,-10299.194081395415
2030,ES1 5 solar,-10055.390514173523
2030,ES1 8 solar,-8775.35670148293
2030,PT1 1 solar,-8301.342219571612
2030,ES1 3 solar,-7840.837119762389
2030,ES1 0 solar,-5462.603999657291
2030,ES1 7 solar,-3455.2777542012755
2030,PT1 1 ror,-3101.3017690297565
2030,PT1 0 solar,-922.9335910103435
2030,ES1 7 CCGT,-692.5552165564586
2030,ES1 4 solar,-619.021419956036
2040,ES1 4 onwind,-11523.134544915782
2040,ES1 6 solar,-1147.615864352083
